epoch,train_loss,train_acc,val_loss,val_acc,val_auc,val_aupr,val_f1,val_sens,val_spec,val_bal_acc,val_prec,val_recall,val_mcc,val_brier
100.0,0.3780702258163732,0.7440189391983413,0.29879751795487575,0.8715952191235059,0.9385346125204711,0.9734277547973565,0.891991952397569,0.807513691128149,0.9953488372093023,0.9014312641687257,0.9971073517126149,0.807513691128149,0.7638763373955755,0.09490804051142679
