epoch,train_loss,train_acc,val_loss,val_acc,val_auc,val_aupr,val_f1,val_sens,val_spec,val_bal_acc,val_prec,val_recall,val_mcc,val_brier
1,0.5052109301862783,0.6849451645064806,0.4050378843370187,0.8565737051792829,0.933615221987315,0.9711484177249415,0.8775510204081632,0.7818181818181819,1.0,0.8909090909090909,1.0,0.7818181818181819,0.7423730428324375,0.12203338675550078
2,0.4629025375795507,0.6909272183449651,0.3382835321692357,0.8645418326693227,0.9346723044397464,0.9715739113254911,0.8888888888888888,0.8242424242424242,0.9418604651162791,0.8830514446793516,0.9645390070921985,0.8242424242424242,0.7327779611251066,0.10170049012087451
3,0.4436559272430473,0.7128614157527418,0.30036615244895815,0.8645418326693227,0.9347427766032418,0.9716650392765316,0.8896103896103896,0.8303030303030303,0.9302325581395349,0.8802677942212827,0.958041958041958,0.8303030303030303,0.7290055630872673,0.09336795018126207
4,0.458495354486011,0.7008973080757727,0.2841155705936402,0.8725099601593626,0.9348837209302325,0.9716376761720703,0.8980891719745223,0.8545454545454545,0.9069767441860465,0.8807610993657504,0.9463087248322147,0.8545454545454545,0.7358351765129569,0.09050106928241873
5,0.4848527875640694,0.6889332003988036,0.3393092690948471,0.8685258964143426,0.9356589147286821,0.972000502154839,0.8903654485049833,0.8121212121212121,0.9767441860465116,0.8944326990838618,0.9852941176470589,0.8121212121212121,0.7514078545506446,0.10235564613538989
6,0.4327579329044726,0.7367896311066799,0.2908272470136088,0.8645418326693227,0.9346723044397464,0.9714512678395313,0.8888888888888888,0.8242424242424242,0.9418604651162791,0.8830514446793516,0.9645390070921985,0.8242424242424242,0.7327779611251066,0.09314650396971254
7,0.4705184979191568,0.7308075772681955,0.28407439078942714,0.8804780876494024,0.9360112755461593,0.9721047361657946,0.9032258064516129,0.8484848484848485,0.9418604651162791,0.8951726568005638,0.9655172413793104,0.8484848484848485,0.7594009680802277,0.08821919620129545
8,0.4695486496179434,0.7128614157527418,0.2997050045495964,0.8725099601593626,0.9337561663143059,0.9710906574225604,0.8933333333333333,0.8121212121212121,0.9883720930232558,0.9002466525722339,0.9925925925925926,0.8121212121212121,0.7619965814299015,0.09400366448578876
9,0.4291818991734285,0.7058823529411765,0.27445191548640036,0.8804780876494024,0.9364341085271318,0.9721763583436542,0.9032258064516129,0.8484848484848485,0.9418604651162791,0.8951726568005638,0.9655172413793104,0.8484848484848485,0.7594009680802277,0.08833810081261534
10,0.43950166588171885,0.7198404785643071,0.32909115139706674,0.8685258964143426,0.937138830162086,0.9728599776864438,0.8896321070234113,0.806060606060606,0.9883720930232558,0.897216349541931,0.9925373134328358,0.806060606060606,0.7557931983293591,0.10101854684263331
11,0.44543970757324697,0.7088733798604188,0.2710039190562123,0.8605577689243028,0.9367864693446089,0.9726258328842494,0.887459807073955,0.8363636363636363,0.9069767441860465,0.8716701902748414,0.9452054794520548,0.8363636363636363,0.7151676247631261,0.08872030357194917
12,0.441652194482617,0.7138584247258225,0.3292264696136414,0.8804780876494024,0.9371388301620859,0.9728217723172035,0.9006622516556292,0.8242424242424242,0.9883720930232558,0.90630725863284,0.9927007299270073,0.8242424242424242,0.7745742678159184,0.10033758199137092
13,0.4626383240356046,0.707876370887338,0.34597437813937426,0.8725099601593626,0.937632135306554,0.9730978833239401,0.8926174496644296,0.806060606060606,1.0,0.9030303030303031,1.0,0.806060606060606,0.7664645453850466,0.1036310905865286
14,0.4364688201535378,0.7058823529411765,0.39161486988998506,0.8645418326693227,0.9379140239605356,0.9731862734082852,0.8851351351351351,0.793939393939394,1.0,0.896969696969697,1.0,0.793939393939394,0.7543141911630054,0.11574881388342358
15,0.453974237262549,0.6899302093718843,0.2915061554348326,0.8844621513944223,0.9412966878083158,0.9743968835709769,0.9036544850498339,0.8242424242424242,1.0,0.9121212121212121,1.0,0.8242424242424242,0.7851050801165214,0.0900319012067035
16,0.3953748979454383,0.7248255234297108,0.27317593285287045,0.8725099601593626,0.9384778012684989,0.9733479944399956,0.8954248366013072,0.8303030303030303,0.9534883720930233,0.8918957011980269,0.9716312056737588,0.8303030303030303,0.7496970364854599,0.08809491218784975
17,0.4110334516165858,0.7337986041874377,0.2937710482285792,0.8844621513944223,0.9381254404510219,0.9733656074097523,0.9042904290429042,0.8303030303030303,0.9883720930232558,0.9093375616631431,0.9927536231884058,0.8303030303030303,0.7809514339661372,0.09235296811865237
18,0.41421971530286766,0.7347956131605184,0.29042325005588304,0.8804780876494024,0.9376321353065539,0.9732429855503592,0.9013157894736842,0.8303030303030303,0.9767441860465116,0.903523608174771,0.9856115107913669,0.8303030303030303,0.7705019286795158,0.09127581602599719
19,0.41833639275635465,0.711864406779661,0.2909314804580582,0.8844621513944223,0.9396053558844256,0.9738549646532794,0.9049180327868852,0.8363636363636363,0.9767441860465116,0.906553911205074,0.9857142857142858,0.8363636363636363,0.7769871379541761,0.09092102794495203
20,0.42310609079429423,0.7268195413758723,0.3174342625882046,0.8884462151394422,0.939182522903453,0.97363021480501,0.9072847682119205,0.8303030303030303,1.0,0.9151515151515152,1.0,0.8303030303030303,0.7914347431625315,0.09638859541145788
21,0.4418419948068716,0.7098703888334995,0.2562311225203404,0.8685258964143426,0.9406624383368569,0.9743816105122435,0.8932038834951457,0.8363636363636363,0.9302325581395349,0.8832980972515856,0.9583333333333334,0.8363636363636363,0.7356728384065163,0.08259260852823731
22,0.4408394583795268,0.7088733798604188,0.2654170702653102,0.8804780876494024,0.9414376321353066,0.974584159367073,0.9019607843137255,0.8363636363636363,0.9651162790697675,0.9007399577167019,0.9787234042553191,0.8363636363636363,0.7666161118458134,0.0846428377955114
23,0.41426776621420147,0.7268195413758723,0.2513082424008039,0.8884462151394422,0.9410852713178295,0.9743180196951436,0.9113924050632911,0.8727272727272727,0.9186046511627907,0.8956659619450317,0.9536423841059603,0.8727272727272727,0.767116652472597,0.08188247348869206
24,0.4238130783036366,0.7228315054835494,0.25369536734197246,0.8924302788844621,0.9422128259337562,0.9747957520418686,0.9137380191693291,0.8666666666666667,0.9418604651162791,0.9042635658914728,0.9662162162162162,0.8666666666666667,0.7800749389981794,0.08124445473399149
25,0.4034419915195952,0.7367896311066799,0.2503490348261191,0.8924302788844621,0.943199436222692,0.9750866036099396,0.9137380191693291,0.8666666666666667,0.9418604651162791,0.9042635658914728,0.9662162162162162,0.8666666666666667,0.7800749389981794,0.08062350971640209
26,0.43635297371288123,0.7268195413758723,0.3385672982470448,0.8844621513944223,0.9414376321353064,0.9745213739904248,0.9036544850498339,0.8242424242424242,1.0,0.9121212121212121,1.0,0.8242424242424242,0.7851050801165214,0.10105527464219137
27,0.39588314603832164,0.7248255234297108,0.25576525843475917,0.900398406374502,0.9411557434813249,0.9744686588454029,0.9185667752442996,0.8545454545454545,0.9883720930232558,0.9214587737843551,0.9929577464788732,0.8545454545454545,0.8070842485552625,0.0817264214262008
28,0.40470853981265753,0.7308075772681955,0.356213990673126,0.8844621513944223,0.9405214940098662,0.9742483660007065,0.9036544850498339,0.8242424242424242,1.0,0.9121212121212121,1.0,0.8242424242424242,0.7851050801165214,0.10175351650366066
29,0.43724401448207983,0.7377866400797607,0.27198766071008024,0.8804780876494024,0.9400281888653982,0.974176920707951,0.9013157894736842,0.8303030303030303,0.9767441860465116,0.903523608174771,0.9856115107913669,0.8303030303030303,0.7705019286795158,0.0866238967935679
30,0.4033608900110125,0.7308075772681955,0.2731784477651832,0.8844621513944223,0.9427061310782242,0.9752412564082891,0.9049180327868852,0.8363636363636363,0.9767441860465116,0.906553911205074,0.9857142857142858,0.8363636363636363,0.7769871379541761,0.08678010350241809
31,0.413428516889498,0.7357926221335992,0.2729596033751727,0.8924302788844621,0.9439746300211418,0.9759147318596222,0.9108910891089109,0.8363636363636363,1.0,0.9181818181818182,1.0,0.8363636363636363,0.7978248789110886,0.08605801236301594
32,0.4059866209953637,0.7258225324027916,0.2875695494541609,0.8844621513944223,0.9433403805496828,0.9755104641369918,0.9042904290429042,0.8303030303030303,0.9883720930232558,0.9093375616631431,0.9927536231884058,0.8303030303030303,0.7809514339661372,0.08919424637753286
33,0.40630319540724086,0.752741774675972,0.2580965170822295,0.8924302788844621,0.9451726568005637,0.9764077871987822,0.9108910891089109,0.8363636363636363,1.0,0.9181818181818182,1.0,0.8363636363636363,0.7978248789110886,0.08114767501750669
34,0.3796175544188244,0.7198404785643071,0.2679073513741512,0.8884462151394422,0.9452431289640592,0.976220771329983,0.9072847682119205,0.8303030303030303,1.0,0.9151515151515152,1.0,0.8303030303030303,0.7914347431625315,0.08384057187058364
35,0.42464798519523406,0.7387836490528414,0.30128263607918027,0.8924302788844621,0.9452431289640593,0.9760324392159845,0.9108910891089109,0.8363636363636363,1.0,0.9181818181818182,1.0,0.8363636363636363,0.7978248789110886,0.09136246059778914
36,0.41169454595621896,0.7198404785643071,0.40049995369170294,0.6812749003984063,0.9410852713178294,0.9760624521606941,0.7989949748743719,0.9636363636363636,0.13953488372093023,0.5515856236786469,0.6824034334763949,0.9636363636363636,0.18977354306355546,0.15100417172792588
37,0.43562207698584315,0.7168494516450648,0.29223610561682406,0.8884462151394422,0.9487667371388303,0.9775763358153257,0.9072847682119205,0.8303030303030303,1.0,0.9151515151515152,1.0,0.8303030303030303,0.7914347431625315,0.0899046154431994
38,0.3968558829660311,0.7627118644067796,0.27202405706344845,0.8844621513944223,0.94369274136716,0.9755635812172625,0.9049180327868852,0.8363636363636363,0.9767441860465116,0.906553911205074,0.9857142857142858,0.8363636363636363,0.7769871379541761,0.08638899078207714
39,0.4154606727755082,0.7387836490528414,0.24977632882110626,0.896414342629482,0.9481324876673713,0.977520515592084,0.9150326797385621,0.8484848484848485,0.9883720930232558,0.9184284707540522,0.9929078014184397,0.8484848484848485,0.8004542625665202,0.07890218403721252
40,0.4118521819680424,0.7377866400797607,0.30409143538589023,0.8924302788844621,0.9444679351656096,0.9760274084352059,0.9108910891089109,0.8363636363636363,1.0,0.9181818181818182,1.0,0.8363636363636363,0.7978248789110886,0.09143892713552525
41,0.36896757405633823,0.7427716849451645,0.30090722702888856,0.8844621513944223,0.9462297392529951,0.9768354707324162,0.9036544850498339,0.8242424242424242,1.0,0.9121212121212121,1.0,0.8242424242424242,0.7851050801165214,0.09263364810029354
42,0.4034077799094401,0.7457627118644068,0.2898222362377729,0.8884462151394422,0.9466525722339677,0.9769134285327167,0.9072847682119205,0.8303030303030303,1.0,0.9151515151515152,1.0,0.8303030303030303,0.7914347431625315,0.08957287727989927
43,0.41828854389466413,0.715852442671984,0.2440138155245686,0.8924302788844621,0.951444679351656,0.9786492175942153,0.9137380191693291,0.8666666666666667,0.9418604651162791,0.9042635658914728,0.9662162162162162,0.8666666666666667,0.7800749389981794,0.07817862438464047
44,0.42623908703372343,0.7258225324027916,0.2749742528356879,0.8844621513944223,0.9480620155038759,0.9771125667525545,0.9049180327868852,0.8363636363636363,0.9767441860465116,0.906553911205074,0.9857142857142858,0.8363636363636363,0.7769871379541761,0.08580515164067434
