epoch,train_loss,train_acc,val_loss,val_acc,val_auroc,val_aupr,val_f1,val_precision,val_recall,val_specificity,val_bal_acc,val_mcc,val_brier
1,0.5336139739451563,0.729426433915212,0.5499205565571192,0.7114427860696517,0.8890977443609023,0.9472632263660332,0.7264150943396226,0.9746835443037974,0.5789473684210527,0.9705882352941176,0.7747678018575852,0.5323320947158618,0.18741305934673508
2,0.45091297635413763,0.773067331670823,0.39696056369821825,0.7761194029850746,0.8978328173374612,0.9522067275329119,0.8432055749128919,0.7857142857142857,0.9097744360902256,0.5147058823529411,0.7122401592215833,0.47449161906221426,0.13308605933703424
3,0.41158168088468233,0.8117206982543641,0.43724410903097977,0.746268656716418,0.9107695709862891,0.9593048550357485,0.8338762214983714,0.735632183908046,0.9624060150375939,0.3235294117647059,0.6429677134011499,0.396726981073718,0.15152890865082405
4,0.4082519695943133,0.8092269326683291,0.4406093089883007,0.746268656716418,0.9150818222025651,0.9621513716127702,0.8360128617363344,0.7303370786516854,0.9774436090225563,0.29411764705882354,0.6357806280406899,0.40362138327836167,0.15096323359255667
5,0.3984065544129607,0.8079800498753117,0.33794377618168125,0.8258706467661692,0.9170720919946926,0.9638538676699246,0.8669201520912547,0.8769230769230769,0.8571428571428571,0.7647058823529411,0.8109243697478992,0.615551203359344,0.11348309906841286
6,0.37924857701446646,0.8117206982543641,0.379732796505316,0.8308457711442786,0.9302299867315347,0.9684654679096915,0.8547008547008547,0.9900990099009901,0.7518796992481203,0.9852941176470589,0.8685869084475896,0.6975727249953523,0.12427132899265993
7,0.3719445144446413,0.827930174563591,0.3308012916970609,0.8557213930348259,0.9193940734188412,0.964340229402551,0.8825910931174089,0.956140350877193,0.8195488721804511,0.9264705882352942,0.8730097302078726,0.7123909297599869,0.1097071839017459
8,0.3609651453477189,0.8291770573566085,0.3364514596945611,0.8159203980099502,0.9315568332596196,0.9693241936175934,0.8654545454545455,0.8380281690140845,0.8947368421052632,0.6617647058823529,0.778250773993808,0.5781978541441011,0.11473064193128268
9,0.3461742414686448,0.8428927680798005,0.297553618897253,0.8656716417910447,0.9284608580274215,0.9686593646861177,0.8879668049792531,0.9907407407407407,0.8045112781954887,0.9852941176470589,0.8949026979212737,0.7494575193616313,0.09710062518837359
10,0.34262202481304915,0.8354114713216958,0.4076175962514545,0.8308457711442786,0.9301194161875276,0.9697257196436619,0.853448275862069,1.0,0.7443609022556391,1.0,0.8721804511278195,0.7044434693456668,0.13299082776993554
11,0.32420963985367013,0.8316708229426434,0.2896528851926623,0.8656716417910447,0.9328836797877045,0.9705252587454425,0.889795918367347,0.9732142857142857,0.8195488721804511,0.9558823529411765,0.8877156125608139,0.7386174222195803,0.09364570866115066
12,0.3233050259940345,0.8428927680798005,0.329332929493776,0.8557213930348259,0.9362007961079168,0.9712819800517654,0.8776371308016878,1.0,0.7819548872180451,1.0,0.8909774436090225,0.7403881145126651,0.10776580246084709
13,0.32465686405686073,0.8379052369077307,0.3662907438195167,0.8109452736318408,0.9368642193719592,0.9716534448397331,0.8707482993197279,0.7950310559006211,0.9624060150375939,0.5147058823529411,0.7385559486952675,0.5654023243596803,0.12899404052740504
14,0.3820190016468267,0.8179551122194514,0.7696292750277922,0.5970149253731343,0.920831490490933,0.96543838475904,0.5621621621621622,1.0,0.39097744360902253,1.0,0.6954887218045113,0.4224129008781322,0.2694798678714704
15,0.3125626257530174,0.85785536159601,0.328143984672442,0.8606965174129353,0.9356479433878815,0.9718063726281789,0.8823529411764706,1.0,0.7894736842105263,1.0,0.8947368421052632,0.7478038020201485,0.10611052466306198
16,0.319455024756101,0.8341645885286783,0.2933767512070006,0.8308457711442786,0.9348739495798319,0.9706527245081424,0.8702290076335878,0.8837209302325582,0.8571428571428571,0.7794117647058824,0.8182773109243697,0.6281376844985911,0.10126229793455258
17,0.2945105769483377,0.85785536159601,0.2940035619545932,0.8557213930348259,0.939296771340115,0.9724213488877497,0.8786610878661087,0.9905660377358491,0.7894736842105263,0.9852941176470589,0.8873839009287926,0.7342384192937881,0.09815308094963898
18,0.32014671124127736,0.8566084788029925,0.2832876788591271,0.8258706467661692,0.9389650597080937,0.9725596340478404,0.8689138576779026,0.8656716417910447,0.8721804511278195,0.7352941176470589,0.8037372843874392,0.6097033450390372,0.09711099721822108
19,0.2871829002278107,0.8516209476309227,0.27475474930521265,0.8706467661691543,0.9406236178681999,0.9735952123783143,0.8934426229508197,0.9819819819819819,0.8195488721804511,0.9705882352941176,0.8950685537372844,0.7517959657882598,0.09052283227577426
20,0.29423099248077805,0.8541147132169576,0.42403714351393096,0.8208955223880597,0.9132021229544449,0.9637017410942679,0.8448275862068966,0.98989898989899,0.7368421052631579,0.9852941176470589,0.8610681114551084,0.683410620661995,0.13460664376858575
21,0.33587269184000773,0.8266832917705735,0.3900139002657648,0.8258706467661692,0.9284608580274214,0.9686601305885242,0.8484848484848485,1.0,0.7368421052631579,1.0,0.868421052631579,0.69746603186867,0.12707230347037704
22,0.3537106301793434,0.8266832917705735,0.3254695583635302,0.8507462686567164,0.9371959310039806,0.9718587210668979,0.8728813559322034,1.0,0.7744360902255639,1.0,0.887218045112782,0.7330510334946225,0.10703852892239704
23,0.28442558973210114,0.8503740648379052,0.26748568004933165,0.845771144278607,0.9422821760283061,0.9736649003621574,0.8764940239043825,0.9322033898305084,0.8270676691729323,0.8823529411764706,0.8547103051747014,0.68171685001189,0.09000911194001839
24,0.2881112722981898,0.8640897755610972,0.26270551379047224,0.8756218905472637,0.942282176028306,0.9741200602641753,0.900398406374502,0.9576271186440678,0.849624060150376,0.9264705882352942,0.888047324192835,0.7457871836398778,0.08736346684244405
25,0.3175765198290794,0.844139650872818,0.2964042924826418,0.8606965174129353,0.9408447589562141,0.9730902815851562,0.8842975206611571,0.981651376146789,0.8045112781954887,0.9705882352941176,0.8875497567448032,0.736089424974878,0.0987198544566221
26,0.2811569570751856,0.8640897755610972,0.5695223120314565,0.7512437810945274,0.8913091552410437,0.9542318039666483,0.7685185185185185,1.0,0.6240601503759399,1.0,0.8120300751879699,0.5996898225478658,0.1811675558338255
27,0.29166590788417923,0.8528678304239401,0.3059013414738783,0.8606965174129353,0.9383016364440513,0.9725995933648606,0.8823529411764706,1.0,0.7894736842105263,1.0,0.8947368421052632,0.7478038020201485,0.10023342545188094
28,0.2826562188658631,0.8640897755610972,0.39767311676521205,0.8258706467661692,0.9390756302521007,0.9725400971292351,0.8813559322033898,0.8024691358024691,0.9774436090225563,0.5294117647058824,0.7534276868642193,0.6064214036711684,0.13398109737558422
29,0.2882700941602042,0.8640897755610972,0.2920147017459964,0.8258706467661692,0.9432773109243697,0.9742471662447949,0.8754448398576512,0.831081081081081,0.924812030075188,0.6323529411764706,0.7785824856258292,0.5982673318629725,0.10083002184985738
30,0.2676345032832569,0.8778054862842892,0.34833691028220143,0.8606965174129353,0.9385227775320655,0.9732016053758488,0.8823529411764706,1.0,0.7894736842105263,1.0,0.8947368421052632,0.7478038020201485,0.11179022864375122
31,0.2811591369552803,0.8665835411471322,0.37237204425963594,0.8507462686567164,0.9102167182662538,0.9629151961693871,0.875,0.9813084112149533,0.7894736842105263,0.9705882352941176,0.8800309597523219,0.720731386733587,0.11612635710473672
32,0.35638835602567676,0.830423940149626,0.8807626855907156,0.5572139303482587,0.8988279522335249,0.958188125649167,0.4971751412429379,1.0,0.3308270676691729,1.0,0.6654135338345865,0.37853422130301007,0.2988812003762973
33,0.28547242766901143,0.8503740648379052,0.3816998473447354,0.845771144278607,0.9397390535161434,0.9735595876785204,0.8680851063829788,1.0,0.7669172932330827,1.0,0.8834586466165413,0.7257902411440204,0.12249899971935481
34,0.2525965827807524,0.8790523690773068,0.7405666809770005,0.7313432835820896,0.8669836355594869,0.944220319533395,0.7452830188679245,1.0,0.5939849624060151,1.0,0.7969924812030076,0.575389942216018,0.21433691186953643
35,0.27311110555977003,0.871571072319202,0.30078062800625666,0.8606965174129353,0.9458204334365324,0.975327688210338,0.8823529411764706,1.0,0.7894736842105263,1.0,0.8947368421052632,0.7478038020201485,0.10025823227321597
36,0.2813632555789038,0.8628428927680798,0.2583999854711751,0.8407960199004975,0.9425033171163203,0.9740292573430969,0.8787878787878788,0.8854961832061069,0.8721804511278195,0.7794117647058824,0.825796107916851,0.6471001439361803,0.08927851957027808
37,0.24650156572275328,0.8927680798004988,0.7427831381114561,0.681592039800995,0.8674259177355153,0.9440350618648377,0.6831683168316832,1.0,0.518796992481203,1.0,0.7593984962406015,0.5169710405165274,0.22930497519246903
38,0.2705980286819679,0.8728179551122195,0.4370051789936142,0.8258706467661692,0.9339893852277752,0.9710095869125386,0.8484848484848485,1.0,0.7368421052631579,1.0,0.868421052631579,0.69746603186867,0.13733865454058836
39,0.25497527289531774,0.8753117206982544,0.28193003917807963,0.8756218905472637,0.9471472799646175,0.9761304744758761,0.8962655601659751,1.0,0.8120300751879699,1.0,0.9060150375939849,0.7705468321702114,0.09430192731392151
40,0.2751802579869059,0.8765586034912718,0.3433960665814319,0.8258706467661692,0.9433878814683767,0.9743964297272765,0.8754448398576512,0.831081081081081,0.924812030075188,0.6323529411764706,0.7785824856258292,0.5982673318629725,0.11576958523881759
41,0.271768731666622,0.8753117206982544,0.2681909645374735,0.8656716417910447,0.9430561698363557,0.9743665916714986,0.8949416342412452,0.9274193548387096,0.8646616541353384,0.8676470588235294,0.8661543564794338,0.7127188957313301,0.09132242012606455
42,0.3063668042161221,0.8665835411471322,0.30425235599427675,0.8656716417910447,0.94515701017249,0.9751810994837307,0.8870292887029289,1.0,0.7969924812030075,1.0,0.8984962406015038,0.7553004889781111,0.09983741287427801
43,0.27190357307320523,0.8740648379052369,0.26396026117588156,0.8606965174129353,0.9428350287483415,0.9746236966320322,0.8861788617886179,0.9646017699115044,0.8195488721804511,0.9411764705882353,0.8803626713843432,0.7254836069983851,0.0875841382606446
44,0.23606206351273376,0.8877805486284289,0.34036982949100325,0.845771144278607,0.9454887218045112,0.9753338115064113,0.8896797153024911,0.8445945945945946,0.9398496240601504,0.6617647058823529,0.8008071649712516,0.6459957437321757,0.11101456243296906
45,0.2471206061857894,0.8815461346633416,0.5099771606981458,0.7960199004975125,0.901813356921716,0.9594773804249735,0.8177777777777778,1.0,0.6917293233082706,1.0,0.8458646616541353,0.656915184399834,0.15491652712682058
46,0.25332966907660565,0.8902743142144638,0.2964746035005323,0.8557213930348259,0.9492481203007519,0.976487127273419,0.8929889298892989,0.8768115942028986,0.9097744360902256,0.75,0.8298872180451128,0.6729238842265491,0.09974247633374812
47,0.2530036025919819,0.8728179551122195,0.39478285173278543,0.8407960199004975,0.9475895621406458,0.975475524385349,0.8632478632478633,1.0,0.7593984962406015,1.0,0.8796992481203008,0.7186034911156562,0.12599619493401007
48,0.25387966441469,0.8827930174563591,0.29190297409966215,0.8606965174129353,0.9485846970367094,0.9762400576463055,0.8962962962962963,0.8832116788321168,0.9097744360902256,0.7647058823529411,0.8372401592215833,0.6850137478060687,0.09775106682131332
49,0.25138784679317117,0.8940149625935162,0.2911351544050435,0.8407960199004975,0.9419504643962848,0.9730728820309754,0.8769230769230769,0.8976377952755905,0.8571428571428571,0.8088235294117647,0.8329831932773109,0.6533033211562308,0.09760757264279964
50,0.2756956324835965,0.8653366583541147,0.28742234720222987,0.845771144278607,0.9485846970367093,0.9764492100075199,0.8864468864468864,0.8642857142857143,0.9097744360902256,0.7205882352941176,0.8151813356921715,0.6486969094088527,0.09876707829763214
51,0.23075921019711101,0.8977556109725686,0.2646853622067627,0.845771144278607,0.9492481203007519,0.9765230177342363,0.8744939271255061,0.9473684210526315,0.8120300751879699,0.9117647058823529,0.8618973905351615,0.6911680785843892,0.09110075718980473
