epoch,train_loss,train_acc,val_loss,val_acc,val_auc,val_aupr,val_f1,val_sens,val_spec,val_bal_acc,val_prec,val_recall,val_mcc,val_brier
1,0.3774460312477785,0.7578579743888242,0.44106189636297005,0.8604651162790697,0.909029519583253,0.9617173024635411,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.13082697938842858
2,0.2853410996505351,0.7683352735739232,0.39720385331054064,0.8697674418604651,0.903048427551611,0.9604624679711884,0.890625,0.8028169014084507,1.0,0.9014084507042254,1.0,0.8028169014084507,0.7617439202434702,0.1166053888529658
3,0.26969283489603657,0.7555296856810244,0.45667741887791213,0.8697674418604651,0.9127918194096083,0.963300465448499,0.890625,0.8028169014084507,1.0,0.9014084507042254,1.0,0.8028169014084507,0.7617439202434702,0.1279758332134022
4,0.2832956831724458,0.760186263096624,0.37680967741234356,0.8744186046511628,0.9117306579201234,0.9640427943009331,0.8949416342412452,0.8098591549295775,1.0,0.9049295774647887,1.0,0.8098591549295775,0.7688934796827136,0.11088419673919415
5,0.2676537149304977,0.7369033760186263,0.379739027037177,0.8697674418604651,0.9162647115570134,0.9659121076971063,0.890625,0.8028169014084507,1.0,0.9014084507042254,1.0,0.8028169014084507,0.7617439202434702,0.1140619128875376
6,0.29778423535879334,0.7578579743888242,0.3229004112787025,0.8744186046511628,0.9214740497781208,0.9664515974607566,0.8957528957528957,0.8169014084507042,0.9863013698630136,0.901601389156859,0.9914529914529915,0.8169014084507042,0.7637035960684156,0.10057379666030694
7,0.27565569146964547,0.7392316647264261,0.3367483767659165,0.8651162790697674,0.9307350955045341,0.9699467447526636,0.8862745098039215,0.795774647887324,1.0,0.897887323943662,1.0,0.795774647887324,0.7546687969538888,0.1045225958469428
8,0.2500442680366103,0.7625145518044237,0.29726094721361646,0.8697674418604651,0.944626664094154,0.9758786635731318,0.890625,0.8028169014084507,1.0,0.9014084507042254,1.0,0.8028169014084507,0.7617439202434702,0.09420587141841924
9,0.26245630208979664,0.7648428405122235,0.39561738357987514,0.8558139534883721,0.949064248504727,0.9774224441077708,0.8774703557312253,0.7816901408450704,1.0,0.8908450704225352,1.0,0.7816901408450704,0.7407336558186115,0.1182690817347594
10,0.26046255303761456,0.7508731082654249,0.2936448607333871,0.8744186046511628,0.938645572062512,0.9747558207822846,0.8949416342412452,0.8098591549295775,1.0,0.9049295774647887,1.0,0.8098591549295775,0.7688934796827136,0.09052749735477213
11,0.26056749867199464,0.7322467986030268,0.2770927992671035,0.8744186046511628,0.9575535404206059,0.9818461391342637,0.8949416342412452,0.8098591549295775,1.0,0.9049295774647887,1.0,0.8098591549295775,0.7688934796827136,0.0864118982796741
12,0.2595633982016127,0.7473806752037253,0.27955011870971946,0.8883720930232558,0.9529230175573992,0.9801507441173015,0.9076923076923077,0.8309859154929577,1.0,0.9154929577464789,1.0,0.8309859154929577,0.7908104405587739,0.08366588916135097
13,0.27300245173457616,0.7380675203725262,0.3107177499421807,0.8744186046511628,0.9503183484468455,0.97880568349238,0.8949416342412452,0.8098591549295775,1.0,0.9049295774647887,1.0,0.8098591549295775,0.7688934796827136,0.0942285925099897
14,0.22422859985142843,0.7380675203725262,0.27273073854834534,0.8837209302325582,0.9565888481574377,0.9824180992954349,0.9034749034749034,0.823943661971831,1.0,0.9119718309859155,1.0,0.823943661971831,0.7834245032452963,0.07982948936210298
15,0.23800781216554787,0.7613504074505238,0.25501941664274347,0.8837209302325582,0.9617017171522284,0.9840353099221282,0.9034749034749034,0.823943661971831,1.0,0.9119718309859155,1.0,0.823943661971831,0.7834245032452963,0.07827577639801543
16,0.250265024489657,0.7694994179278231,0.2834194183349609,0.8790697674418605,0.9535018329153,0.9804230231061228,0.8992248062015504,0.8169014084507042,1.0,0.9084507042253521,1.0,0.8169014084507042,0.77611960715805,0.08374341983381249
