epoch,train_loss,train_acc,val_loss,val_acc,val_auroc,val_aupr,val_f1,val_precision,val_recall,val_specificity,val_bal_acc,val_mcc,val_brier
1,1.375965910266672,0.5541718555417185,0.6879115200042725,0.54,0.867312834224599,0.9283795235193487,0.47126436781609193,0.9761904761904762,0.3106060606060606,0.9852941176470589,0.6479500891265597,0.3441386574151023,0.24738400009128814
2,0.9083156260577115,0.5491905354919053,0.6643907618522644,0.66,0.410427807486631,0.6109048715679686,0.7951807228915663,0.66,1.0,0.0,0.5,,0.2337337424942022
3,0.7027961995503674,0.6251556662515566,0.6284335708618164,0.66,0.7975713012477718,0.8365470693973074,0.7951807228915663,0.66,1.0,0.0,0.5,,0.21911007400566035
4,0.6385010752553215,0.6625155666251556,0.5976426529884339,0.66,0.8405748663101605,0.8971093678487965,0.7951807228915663,0.66,1.0,0.0,0.5,,0.20492406470677346
5,0.5974885622412894,0.6899128268991283,0.8300917148590088,0.66,0.8190730837789661,0.8664484799071934,0.7951807228915663,0.66,1.0,0.0,0.5,,0.27695841419652345
6,0.6152196643064506,0.6774595267745953,0.5369916677474975,0.745,0.8556149732620322,0.9191023354116474,0.8327868852459016,0.7341040462427746,0.9621212121212122,0.3235294117647059,0.642825311942959,0.395978553868575,0.17730533418883127
7,0.527031812877168,0.7297633872976339,0.5315091991424561,0.78,0.8572860962566845,0.9211292952455926,0.828125,0.8548387096774194,0.803030303030303,0.7352941176470589,0.7691622103386809,0.5253731393586183,0.1733531209092493
8,0.5403613025788798,0.7222914072229141,0.5343274235725403,0.665,0.8545008912655971,0.917739741814193,0.797583081570997,0.6633165829145728,1.0,0.014705882352941176,0.5073529411764706,0.0987656601815462,0.18253186418671383
9,0.5219112734309169,0.7484433374844334,0.5996590518951416,0.66,0.8533868092691622,0.918267222373417,0.7951807228915663,0.66,1.0,0.0,0.5,,0.20926325667874948
10,0.5358070648770552,0.7447073474470735,0.5120406150817871,0.725,0.854946524064171,0.9186045353284904,0.8220064724919094,0.7175141242937854,0.9621212121212122,0.2647058823529412,0.6134135472370766,0.33681063838388786,0.17351726755217686
11,0.4984772766512328,0.7496886674968867,0.6228774785995483,0.675,0.85873440285205,0.920214006973957,0.6798029556650246,0.971830985915493,0.5227272727272727,0.9705882352941176,0.7466577540106951,0.488362334086683,0.21670223835472477
12,0.5604966681445966,0.7235367372353674,0.5319836950302124,0.79,0.8578431372549018,0.9173587502159541,0.8432835820895522,0.8308823529411765,0.8560606060606061,0.6617647058823529,0.7589126559714795,0.5258540901396495,0.17380550694276592
13,0.5122596499780344,0.7496886674968867,0.47400334358215335,0.785,0.8576203208556149,0.9218783579306994,0.8552188552188552,0.7696969696969697,0.9621212121212122,0.4411764705882353,0.7016488413547237,0.5027952362488068,0.1561246647920102
14,0.48481763916027504,0.7596513075965131,0.5033317172527313,0.79,0.8592914438502673,0.9233017108097685,0.832,0.8813559322033898,0.7878787878787878,0.7941176470588235,0.7909982174688057,0.560549302447868,0.16280085291857851
15,0.48881515845712065,0.775840597758406,0.47289628148078916,0.785,0.8584001782531195,0.9222789141886711,0.8326848249027238,0.856,0.8106060606060606,0.7352941176470589,0.7729500891265597,0.5341571178036449,0.15131164298652003
16,0.47432143650345904,0.7820672478206725,0.4435167860984802,0.78,0.8577317290552584,0.9232122952600605,0.8394160583941606,0.8098591549295775,0.8712121212121212,0.6029411764705882,0.7370766488413547,0.494996386255716,0.14350254138145704
17,0.4630843760216073,0.7858032378580324,0.4495924162864685,0.77,0.858957219251337,0.9237902142988086,0.8345323741007195,0.7945205479452054,0.8787878787878788,0.5588235294117647,0.7188057040998217,0.4669353449496972,0.14513994546960818
18,0.46519525506873505,0.7671232876712328,0.4481019723415375,0.76,0.858511586452763,0.9239394343915732,0.8285714285714286,0.7837837837837838,0.8787878787878788,0.5294117647058824,0.7040998217468806,0.44084052764118575,0.14517449777243546
19,0.45126963715773,0.7858032378580324,0.4523920154571533,0.78,0.85873440285205,0.924275613632355,0.8294573643410853,0.8492063492063492,0.8106060606060606,0.7205882352941176,0.7655971479500892,0.5211871413819787,0.14504807548090312
20,0.5021305244930951,0.7496886674968867,0.46778024673461915,0.79,0.858957219251337,0.921767787819437,0.8561643835616438,0.78125,0.946969696969697,0.4852941176470588,0.716131907308378,0.5119179012414082,0.15395454115635612
21,0.4750483931224343,0.7671232876712328,0.4527910327911377,0.77,0.8592914438502675,0.9232487895773016,0.8391608391608392,0.7792207792207793,0.9090909090909091,0.5,0.7045454545454546,0.4604918776319755,0.14752041550316722
22,0.47786093760249326,0.7608966376089664,0.45041698813438413,0.775,0.860071301247772,0.9239748786018775,0.8339483394833949,0.8129496402877698,0.8560606060606061,0.6176470588235294,0.7368538324420677,0.487393256730995,0.14448038354229897
