epoch,train_loss,train_acc,val_loss,val_acc,val_auc,val_aupr,val_f1,val_sens,val_spec,val_bal_acc
1,0.3844070949427709,0.6866002214839424,0.45101072764632727,0.7128712871287128,0.8714285714285713,0.9460926379418726,0.7943262411347518,0.8484848484848485,0.45714285714285713,0.6528138528138528
2,0.2969604267564459,0.8504983388704319,0.6168745431569543,0.7722772277227723,0.8887445887445887,0.9517923615597385,0.7889908256880734,0.6515151515151515,1.0,0.8257575757575757
3,0.2962052916833597,0.832779623477298,0.5505620388701411,0.7821782178217822,0.8948051948051948,0.9538160077075439,0.8,0.6666666666666666,1.0,0.8333333333333333
4,0.28635153280012104,0.8471760797342193,1.1489939052279632,0.7128712871287128,0.8857142857142857,0.9506211672047946,0.7184466019417476,0.5606060606060606,1.0,0.7803030303030303
5,0.28409097869266836,0.8294573643410853,0.35040135666875555,0.8415841584158416,0.9008658008658008,0.9564700390559664,0.8666666666666667,0.7878787878787878,0.9428571428571428,0.8653679653679653
6,0.2566820814099951,0.8660022148394242,0.5635518095280865,0.7821782178217822,0.9086580086580087,0.9587286683978716,0.8,0.6666666666666666,1.0,0.8333333333333333
7,0.2806494672961145,0.8471760797342193,0.44111875732346334,0.801980198019802,0.9181818181818182,0.961025137090371,0.8275862068965517,0.7272727272727273,0.9428571428571428,0.8350649350649351
8,0.31626236333139446,0.8338870431893688,0.441986081623795,0.7920792079207921,0.9168831168831169,0.9618387527730813,0.8108108108108109,0.6818181818181818,1.0,0.8409090909090908
9,0.27255371344974005,0.8383167220376523,0.41109001754534125,0.8316831683168316,0.9173160173160173,0.9619928515459633,0.8521739130434782,0.7424242424242424,1.0,0.8712121212121212
10,0.32641916295486695,0.8106312292358804,0.4404671670186638,0.8217821782178217,0.9255411255411256,0.9660266599019861,0.8421052631578947,0.7272727272727273,1.0,0.8636363636363636
11,0.265362844448681,0.8660022148394242,0.5201765871284032,0.8217821782178217,0.9147186147186147,0.9612851355594655,0.8421052631578947,0.7272727272727273,1.0,0.8636363636363636
12,0.30144170576815854,0.8493909191583611,0.5473270251019167,0.7722772277227723,0.91991341991342,0.9639792408362389,0.7889908256880734,0.6515151515151515,1.0,0.8257575757575757
13,0.2803559349488842,0.8693244739756367,0.3738988213019796,0.8316831683168316,0.9251082251082251,0.9658146483509799,0.8521739130434782,0.7424242424242424,1.0,0.8712121212121212
14,0.2869289025317791,0.8460686600221484,0.4214095963109838,0.8217821782178217,0.9233766233766233,0.9656875394501584,0.8421052631578947,0.7272727272727273,1.0,0.8636363636363636
15,0.28681697400239353,0.831672203765227,0.35252926255216693,0.8316831683168316,0.9246753246753247,0.9661817094776965,0.8571428571428571,0.7727272727272727,0.9428571428571428,0.8577922077922078
16,0.2601571164587935,0.867109634551495,0.41106250734612493,0.8217821782178217,0.9285714285714285,0.9679415158065898,0.8421052631578947,0.7272727272727273,1.0,0.8636363636363636
17,0.2535285856306619,0.8704318936877077,0.32796518873460223,0.8316831683168316,0.9251082251082251,0.9661017647249817,0.8571428571428571,0.7727272727272727,0.9428571428571428,0.8577922077922078
18,0.2822841875840923,0.8438538205980066,0.7081980174130732,0.7524752475247525,0.9268398268398269,0.9666989481842622,0.7663551401869159,0.6212121212121212,1.0,0.8106060606060606
19,0.27115055694268525,0.8571428571428571,0.32823825118565325,0.8217821782178217,0.91991341991342,0.9629274641686498,0.8656716417910447,0.8787878787878788,0.7142857142857143,0.7965367965367965
20,0.26234801333079966,0.8660022148394242,0.333442484978402,0.8316831683168316,0.9272727272727272,0.9670112307918969,0.859504132231405,0.7878787878787878,0.9142857142857143,0.8510822510822511
21,0.250997204981241,0.8648947951273532,0.3561081107300107,0.8415841584158416,0.9307359307359307,0.9691341496464353,0.8620689655172413,0.7575757575757576,1.0,0.8787878787878788
22,0.2728476964622109,0.8637873754152824,0.30740136085170333,0.8712871287128713,0.9363636363636363,0.9710921375338344,0.8943089430894309,0.8333333333333334,0.9428571428571428,0.888095238095238
23,0.24066579437599098,0.8593576965669989,0.38450952921763504,0.8415841584158416,0.9264069264069263,0.9665258063859232,0.8620689655172413,0.7575757575757576,1.0,0.8787878787878788
24,0.23748607162060267,0.875968992248062,0.3851982691500447,0.8514851485148515,0.9303030303030303,0.9689460891895986,0.8717948717948718,0.7727272727272727,1.0,0.8863636363636364
25,0.26180131652558497,0.8715393133997785,0.4592748753505178,0.8118811881188119,0.929004329004329,0.9682949141059881,0.831858407079646,0.7121212121212122,1.0,0.8560606060606061
26,0.2711269917216148,0.858250276854928,0.37206019564430315,0.8415841584158416,0.9354978354978355,0.9706825461337214,0.8620689655172413,0.7575757575757576,1.0,0.8787878787878788
27,0.2670265769839683,0.8748615725359912,0.4371422045301683,0.8316831683168316,0.9316017316017317,0.969143299852907,0.8521739130434782,0.7424242424242424,1.0,0.8712121212121212
28,0.24376678240721672,0.867109634551495,0.39544580153899617,0.8514851485148515,0.9316017316017315,0.9691418416265642,0.8717948717948718,0.7727272727272727,1.0,0.8863636363636364
29,0.2607154679192789,0.8615725359911407,0.3656529276677878,0.8613861386138614,0.9372294372294372,0.9720609441708499,0.8813559322033898,0.7878787878787878,1.0,0.8939393939393939
30,0.2951966915547782,0.8283499446290143,0.35514112569317957,0.8613861386138614,0.9389610389610389,0.9726752983846525,0.8813559322033898,0.7878787878787878,1.0,0.8939393939393939
31,0.2827655354211497,0.8626799557032115,0.3152223294324214,0.8415841584158416,0.9346320346320347,0.9702284869030928,0.8688524590163934,0.803030303030303,0.9142857142857143,0.8586580086580087
32,0.24481684750034696,0.875968992248062,0.30019544964969747,0.8514851485148515,0.9264069264069265,0.9670034933215056,0.8818897637795275,0.8484848484848485,0.8571428571428571,0.8528138528138528
33,0.2486654039171183,0.8715393133997785,0.35040167593719934,0.8613861386138614,0.9385281385281384,0.972430595553467,0.8813559322033898,0.7878787878787878,1.0,0.8939393939393939
34,0.25106484351364083,0.8615725359911407,0.4279965345222171,0.8217821782178217,0.9341991341991341,0.9701160709955687,0.8421052631578947,0.7272727272727273,1.0,0.8636363636363636
35,0.2660069298143535,0.8704318936877077,0.4165988841859421,0.8316831683168316,0.9393939393939394,0.9733370643526007,0.8521739130434782,0.7424242424242424,1.0,0.8712121212121212
36,0.2871799684343148,0.8482834994462901,0.3091462767950379,0.8514851485148515,0.9385281385281385,0.9721718313795122,0.8780487804878049,0.8181818181818182,0.9142857142857143,0.8662337662337662
37,0.2837451434016624,0.8471760797342193,0.33780446796133967,0.8613861386138614,0.941991341991342,0.9743338883912599,0.8813559322033898,0.7878787878787878,1.0,0.8939393939393939
38,0.21936922932945085,0.8970099667774086,0.70428068153929,0.7623762376237624,0.9173160173160173,0.9649509355975163,0.7777777777777778,0.6363636363636364,1.0,0.8181818181818181
39,0.26417164096932605,0.8715393133997785,0.3316511021982325,0.8514851485148515,0.9402597402597404,0.9736556658285335,0.8739495798319328,0.7878787878787878,0.9714285714285714,0.8796536796536796
40,0.20361182687686527,0.8947951273532669,0.5186883709808388,0.8217821782178217,0.9363636363636364,0.9720041260402603,0.8421052631578947,0.7272727272727273,1.0,0.8636363636363636
41,0.23663550671416925,0.858250276854928,0.35982614165485494,0.8415841584158416,0.9389610389610389,0.9725150899483815,0.8620689655172413,0.7575757575757576,1.0,0.8787878787878788
42,0.2624937029243968,0.8693244739756367,0.6870303643812047,0.7326732673267327,0.9264069264069265,0.967565670004656,0.7428571428571429,0.5909090909090909,1.0,0.7954545454545454
43,0.26138495405515033,0.8560354374307863,0.2911296988477801,0.8811881188118812,0.9393939393939394,0.9732443371023026,0.90625,0.8787878787878788,0.8857142857142857,0.8822510822510823
44,0.23200494706102648,0.8803986710963455,0.42509993143600994,0.8316831683168316,0.9372294372294372,0.9724243889045661,0.8521739130434782,0.7424242424242424,1.0,0.8712121212121212
45,0.2311982555378843,0.884828349944629,0.38664218370277104,0.8316831683168316,0.9437229437229437,0.9751280471755182,0.8521739130434782,0.7424242424242424,1.0,0.8712121212121212
46,0.22759398303158657,0.884828349944629,0.28863064664425236,0.8910891089108911,0.9428571428571428,0.9745431952587341,0.912,0.8636363636363636,0.9428571428571428,0.9032467532467532
47,0.25921918512842845,0.867109634551495,0.3267220801646166,0.8712871287128713,0.9454545454545455,0.9754978780628536,0.8925619834710744,0.8181818181818182,0.9714285714285714,0.8948051948051948
48,0.24913473303531888,0.8482834994462901,0.4100781782428817,0.8316831683168316,0.9497835497835498,0.9778247233102391,0.8521739130434782,0.7424242424242424,1.0,0.8712121212121212
49,0.21083523537695473,0.8737541528239202,0.28986215591430664,0.8514851485148515,0.935930735930736,0.9708045651108821,0.8837209302325582,0.8636363636363636,0.8285714285714286,0.8461038961038961
50,0.2568022075417562,0.8815060908084164,0.40176301811001086,0.8415841584158416,0.9445887445887446,0.9759099356178189,0.8620689655172413,0.7575757575757576,1.0,0.8787878787878788
51,0.239738209022504,0.867109634551495,0.5945072081124428,0.7821782178217822,0.9424242424242424,0.9741460909450259,0.8,0.6666666666666666,1.0,0.8333333333333333
52,0.23349032522171967,0.8925802879291251,0.4182559021628729,0.8217821782178217,0.945021645021645,0.9760043226137929,0.8421052631578947,0.7272727272727273,1.0,0.8636363636363636
53,0.19944912360224085,0.9047619047619048,0.3321572643990564,0.8910891089108911,0.9476190476190475,0.9775850949440592,0.9090909090909091,0.8333333333333334,1.0,0.9166666666666667
54,0.24629619932121877,0.8815060908084164,0.31044806820331233,0.8811881188118812,0.9484848484848485,0.97735123845285,0.9032258064516129,0.8484848484848485,0.9428571428571428,0.8956709956709956
55,0.24949568219623164,0.8781838316722038,0.6669789234010299,0.7722772277227723,0.9337662337662338,0.9711436508568652,0.7889908256880734,0.6515151515151515,1.0,0.8257575757575757
56,0.2308004264320646,0.8859357696566998,0.3373948211717133,0.8712871287128713,0.9489177489177489,0.9774458191437851,0.8907563025210085,0.803030303030303,1.0,0.9015151515151515
57,0.24141113888286672,0.8748615725359912,0.3275228986645689,0.8712871287128713,0.942857142857143,0.9741679134857554,0.8943089430894309,0.8333333333333334,0.9428571428571428,0.888095238095238
58,0.20658334274905202,0.9058693244739756,0.7786537736359209,0.7524752475247525,0.9454545454545454,0.9759403555998162,0.7663551401869159,0.6212121212121212,1.0,0.8106060606060606
59,0.26228633452029454,0.8704318936877077,0.42238028804854594,0.8316831683168316,0.9415584415584416,0.9737660843168843,0.8521739130434782,0.7424242424242424,1.0,0.8712121212121212
60,0.23495704947185939,0.8826135105204873,0.4344958249885257,0.8316831683168316,0.9432900432900433,0.9749290857460549,0.8521739130434782,0.7424242424242424,1.0,0.8712121212121212
61,0.22642271849404141,0.8914728682170543,0.30012341419068894,0.8910891089108911,0.9454545454545455,0.976545011481771,0.9105691056910569,0.8484848484848485,0.9714285714285714,0.90995670995671
62,0.20507804849747144,0.9102990033222591,0.31124582621130614,0.8613861386138614,0.9411255411255413,0.9731733545302375,0.8888888888888888,0.8484848484848485,0.8857142857142857,0.8670995670995671
63,0.2082313744893766,0.9014396456256921,0.42189985130092883,0.8613861386138614,0.9476190476190476,0.9770761315219018,0.8813559322033898,0.7878787878787878,1.0,0.8939393939393939
64,0.24573486815655352,0.884828349944629,0.4110135008202921,0.8415841584158416,0.9445887445887445,0.9754186314771836,0.8620689655172413,0.7575757575757576,1.0,0.8787878787878788
65,0.24289576445241043,0.8859357696566998,0.3819514670879534,0.8415841584158416,0.9506493506493506,0.9783065280239713,0.8620689655172413,0.7575757575757576,1.0,0.8787878787878788
66,0.22471083586794197,0.8903654485049833,0.3576836650914485,0.8415841584158416,0.9497835497835497,0.9778307488412865,0.8620689655172413,0.7575757575757576,1.0,0.8787878787878788
67,0.26497365403941037,0.8815060908084164,0.40685854011242933,0.8514851485148515,0.9493506493506494,0.9779505571100892,0.8717948717948718,0.7727272727272727,1.0,0.8863636363636364
68,0.18481805861194267,0.9158361018826136,0.48430457725973414,0.8217821782178217,0.9528138528138529,0.9786125010655078,0.8421052631578947,0.7272727272727273,1.0,0.8636363636363636
69,0.22706307043400845,0.893687707641196,0.6723664228868956,0.7821782178217822,0.9454545454545455,0.9755310489858098,0.8,0.6666666666666666,1.0,0.8333333333333333
70,0.19574163266656672,0.9014396456256921,0.293278436849613,0.8811881188118812,0.9376623376623376,0.9720137395499056,0.9032258064516129,0.8484848484848485,0.9428571428571428,0.8956709956709956
71,0.1872677503366143,0.9047619047619048,0.4010935652964186,0.8712871287128713,0.945887445887446,0.9757562793492214,0.8907563025210085,0.803030303030303,1.0,0.9015151515151515
72,0.2223026823759871,0.8925802879291251,0.39512514891010697,0.8415841584158416,0.9411255411255411,0.9736111462986576,0.8620689655172413,0.7575757575757576,1.0,0.8787878787878788
73,0.2264924085021415,0.8826135105204873,0.3073143389555487,0.900990099009901,0.9502164502164503,0.9784752118516036,0.9180327868852459,0.8484848484848485,1.0,0.9242424242424243
74,0.22176585477649968,0.8914728682170543,0.3437967512867238,0.8811881188118812,0.9506493506493507,0.9782714412450774,0.9,0.8181818181818182,1.0,0.9090909090909092
75,0.22294360755685952,0.9114064230343301,0.49329705256046635,0.8217821782178217,0.9510822510822511,0.978391677080266,0.8421052631578947,0.7272727272727273,1.0,0.8636363636363636
76,0.23565636435368925,0.893687707641196,0.3630374292335888,0.8514851485148515,0.952813852813853,0.9791629075201584,0.8717948717948718,0.7727272727272727,1.0,0.8863636363636364
77,0.21525043801116786,0.9014396456256921,0.356594704165317,0.8613861386138614,0.9545454545454545,0.9803796392874486,0.8813559322033898,0.7878787878787878,1.0,0.8939393939393939
78,0.21346492294721298,0.893687707641196,0.28252512393611495,0.8811881188118812,0.9484848484848485,0.9768136486859684,0.9090909090909091,0.9090909090909091,0.8285714285714286,0.8688311688311688
79,0.22590157663571347,0.884828349944629,0.2789569939717208,0.8712871287128713,0.9467532467532468,0.975898837138993,0.9007633587786259,0.8939393939393939,0.8285714285714286,0.8612554112554113
80,0.18542341490256561,0.9125138427464009,0.3418233660188052,0.900990099009901,0.9471861471861471,0.9776917530347512,0.9180327868852459,0.8484848484848485,1.0,0.9242424242424243
81,0.22635391410667108,0.8981173864894795,0.8354952748459165,0.7326732673267327,0.9515151515151515,0.9789903922151116,0.7428571428571429,0.5909090909090909,1.0,0.7954545454545454
82,0.21783830151209405,0.8914728682170543,0.2670674087977645,0.8712871287128713,0.9471861471861472,0.9758544194851122,0.9007633587786259,0.8939393939393939,0.8285714285714286,0.8612554112554113
83,0.21971497060122547,0.8970099667774086,0.44408368164359935,0.8415841584158416,0.9571428571428572,0.9812907514219511,0.8620689655172413,0.7575757575757576,1.0,0.8787878787878788
84,0.1938540440584932,0.9069767441860465,0.49911766934512863,0.8217821782178217,0.9376623376623376,0.9725803746891202,0.8421052631578947,0.7272727272727273,1.0,0.8636363636363636
85,0.23585276447591327,0.8992248062015504,0.6037027610115485,0.7425742574257426,0.9493506493506493,0.9779074137286061,0.7547169811320755,0.6060606060606061,1.0,0.803030303030303
86,0.23111853590967382,0.8815060908084164,0.2850683667872212,0.9108910891089109,0.9536796536796537,0.9798042133798277,0.926829268292683,0.8636363636363636,1.0,0.9318181818181819
87,0.24764458554593696,0.8726467331118494,0.3618620638505067,0.8514851485148515,0.9506493506493506,0.9777424754441193,0.8717948717948718,0.7727272727272727,1.0,0.8863636363636364
88,0.22402897648769096,0.8881506090808416,0.29688609472595817,0.8910891089108911,0.9502164502164503,0.9774442292763665,0.912,0.8636363636363636,0.9428571428571428,0.9032467532467532
89,0.19938334705491662,0.9224806201550387,0.3207910993311665,0.8811881188118812,0.954978354978355,0.9807011253639664,0.9,0.8181818181818182,1.0,0.9090909090909092
90,0.22814720113280076,0.8881506090808416,0.3851863275660147,0.8316831683168316,0.9536796536796536,0.9794991237547428,0.8521739130434782,0.7424242424242424,1.0,0.8712121212121212
91,0.20714642070151312,0.9014396456256921,0.23786935121706215,0.900990099009901,0.9549783549783549,0.9807731135247133,0.9230769230769231,0.9090909090909091,0.8857142857142857,0.8974025974025974
92,0.19464789832615245,0.9158361018826136,0.32751479449838694,0.8910891089108911,0.9580086580086581,0.9816501632979271,0.9090909090909091,0.8333333333333334,1.0,0.9166666666666667
93,0.21175107632166523,0.8981173864894795,0.32048067066929126,0.8811881188118812,0.9571428571428573,0.9817899611605532,0.9,0.8181818181818182,1.0,0.9090909090909092
94,0.18545166740517813,0.9357696566998892,0.5174292601866297,0.8118811881188119,0.954978354978355,0.9803378350641334,0.831858407079646,0.7121212121212122,1.0,0.8560606060606061
95,0.20831774097608438,0.9224806201550387,0.4646193785685124,0.8712871287128713,0.9515151515151515,0.9785085986023335,0.8907563025210085,0.803030303030303,1.0,0.9015151515151515
96,0.24838905678370996,0.9058693244739756,0.39580914009325574,0.8811881188118812,0.9580086580086581,0.9813496725192989,0.9,0.8181818181818182,1.0,0.9090909090909092
97,0.2294700930713947,0.8903654485049833,0.3142431620324012,0.8910891089108911,0.9554112554112554,0.9804944864862939,0.9090909090909091,0.8333333333333334,1.0,0.9166666666666667
98,0.21190658592900566,0.9069767441860465,0.36822478369911116,0.8613861386138614,0.9506493506493506,0.9784213880135132,0.8813559322033898,0.7878787878787878,1.0,0.8939393939393939
99,0.18679258780159955,0.9180509413067552,0.34443474288033965,0.8514851485148515,0.9437229437229437,0.9739703304280939,0.8760330578512396,0.803030303030303,0.9428571428571428,0.8729437229437229
100,0.19269794724048306,0.9147286821705426,0.2627472960122741,0.900990099009901,0.9575757575757575,0.9815072604160282,0.9206349206349206,0.8787878787878788,0.9428571428571428,0.9108225108225108
