epoch,train_loss,train_acc,val_loss,val_acc,val_auc,val_aupr,val_f1,val_sens,val_spec,val_bal_acc
1,0.38719504860182297,0.720620842572062,0.42403741402201134,0.8316831683168316,0.8922077922077922,0.9526449869774858,0.8521739130434782,0.7424242424242424,1.0,0.8712121212121212
2,0.30837360863675034,0.8270509977827051,0.4237033636263101,0.8118811881188119,0.9108225108225109,0.9601803149709811,0.831858407079646,0.7121212121212122,1.0,0.8560606060606061
3,0.31600211048602,0.8082039911308204,0.35756790519940973,0.7920792079207921,0.9038961038961039,0.9542780421619794,0.8467153284671532,0.8787878787878788,0.6285714285714286,0.7536796536796537
4,0.29024577576939653,0.8370288248337029,0.38903802220184025,0.8316831683168316,0.9108225108225109,0.9597607539795874,0.8547008547008547,0.7575757575757576,0.9714285714285714,0.8645021645021644
5,0.3035144266691018,0.8137472283813747,1.0348206557849846,0.7227722772277227,0.9160173160173161,0.9616050290668107,0.7307692307692307,0.5757575757575758,1.0,0.7878787878787878
6,0.2984416642765248,0.8325942350332595,0.3767805831267102,0.8118811881188119,0.919047619047619,0.9638081058652349,0.8347826086956521,0.7272727272727273,0.9714285714285714,0.8493506493506493
7,0.3060021858389785,0.8248337028824834,0.3950204424338766,0.8316831683168316,0.9186147186147187,0.9627469794828356,0.8547008547008547,0.7575757575757576,0.9714285714285714,0.8645021645021644
8,0.2880709891903427,0.844789356984479,0.887676191802072,0.7128712871287128,0.9216450216450216,0.9648418315580112,0.7184466019417476,0.5606060606060606,1.0,0.7803030303030303
9,0.2997926788160912,0.8381374722838137,0.8448310276069263,0.7227722772277227,0.925974025974026,0.9669258060966023,0.7307692307692307,0.5757575757575758,1.0,0.7878787878787878
10,0.2637519169342756,0.8514412416851441,0.3767871667843054,0.8118811881188119,0.9038961038961039,0.93463684973324,0.8613138686131386,0.8939393939393939,0.6571428571428571,0.7755411255411255
11,0.2879085452223564,0.8325942350332595,0.5695101246975436,0.7524752475247525,0.935930735930736,0.9690296377738243,0.7706422018348624,0.6363636363636364,0.9714285714285714,0.8038961038961039
12,0.2770247752148402,0.844789356984479,0.4250009272358205,0.8316831683168316,0.9393939393939393,0.970564527996659,0.8547008547008547,0.7575757575757576,0.9714285714285714,0.8645021645021644
13,0.2781728030969193,0.843680709534368,0.34883440603124033,0.8415841584158416,0.922077922077922,0.9420517961314875,0.864406779661017,0.7727272727272727,0.9714285714285714,0.872077922077922
14,0.30864315134723014,0.843680709534368,0.47895185664148615,0.8118811881188119,0.9285714285714286,0.9672239984681363,0.8347826086956521,0.7272727272727273,0.9714285714285714,0.8493506493506493
15,0.2614537131892075,0.8547671840354767,0.3249528950983935,0.8613861386138614,0.9324675324675324,0.9580833544421928,0.8833333333333333,0.803030303030303,0.9714285714285714,0.8872294372294371
16,0.2876428242797598,0.8381374722838137,0.32518301387824633,0.8811881188118812,0.9329004329004329,0.9522095321534031,0.9032258064516129,0.8484848484848485,0.9428571428571428,0.8956709956709956
17,0.2799742206633752,0.8470066518847007,0.40714698970907987,0.8217821782178217,0.9493506493506494,0.9757402128827242,0.8448275862068966,0.7424242424242424,0.9714285714285714,0.8569264069264069
18,0.30174250666159486,0.8292682926829268,0.5817414746426119,0.7623762376237624,0.9497835497835497,0.977752578839147,0.7777777777777778,0.6363636363636364,1.0,0.8181818181818181
19,0.27057056396604906,0.8425720620842572,0.3525947580243101,0.8316831683168316,0.9285714285714285,0.9569635811514432,0.8547008547008547,0.7575757575757576,0.9714285714285714,0.8645021645021644
20,0.2677864606787519,0.8558758314855875,0.3336108698703275,0.8415841584158416,0.9445887445887445,0.972247485904483,0.864406779661017,0.7727272727272727,0.9714285714285714,0.872077922077922
21,0.25035525336366005,0.8547671840354767,0.40520010844315635,0.8217821782178217,0.9532467532467532,0.9784076392173306,0.8421052631578947,0.7272727272727273,1.0,0.8636363636363636
22,0.26284139601724377,0.8569844789356984,0.38653248135406193,0.8316831683168316,0.9489177489177489,0.9759323826766444,0.8547008547008547,0.7575757575757576,0.9714285714285714,0.8645021645021644
23,0.2600471870333551,0.8713968957871396,0.3366986548546517,0.8316831683168316,0.9385281385281385,0.9587503043530345,0.8547008547008547,0.7575757575757576,0.9714285714285714,0.8645021645021644
24,0.2846089223866452,0.8292682926829268,0.4597649361827586,0.8118811881188119,0.9493506493506493,0.9757466735482265,0.8347826086956521,0.7272727272727273,0.9714285714285714,0.8493506493506493
25,0.26971941342176725,0.852549889135255,0.4482485232966961,0.8118811881188119,0.9545454545454546,0.9798683514258293,0.831858407079646,0.7121212121212122,1.0,0.8560606060606061
26,0.2550309986338647,0.8569844789356984,0.4086421173397857,0.8316831683168316,0.922077922077922,0.9417317886991032,0.8547008547008547,0.7575757575757576,0.9714285714285714,0.8645021645021644
27,0.25712703059359293,0.8536585365853658,0.2989994063235746,0.900990099009901,0.938961038961039,0.9656821994484612,0.9242424242424242,0.9242424242424242,0.8571428571428571,0.8906926406926406
28,0.2962350875733961,0.844789356984479,0.956252145295096,0.6237623762376238,0.9225108225108224,0.9665403002889229,0.5957446808510638,0.42424242424242425,1.0,0.7121212121212122
29,0.256651068639068,0.876940133037694,0.8233566189756488,0.6534653465346535,0.9142857142857143,0.9543413550935005,0.7904191616766467,1.0,0.0,0.5
30,0.2652411784671098,0.8658536585365854,0.7667994735264542,0.6831683168316832,0.9489177489177489,0.9760189330567982,0.68,0.5151515151515151,1.0,0.7575757575757576
31,0.27277872701507977,0.8458980044345898,0.26541542298722975,0.9207920792079208,0.9523809523809523,0.9753939943810341,0.9365079365079365,0.8939393939393939,0.9714285714285714,0.9326839826839827
32,0.24580393563088715,0.8680709534368071,0.45646289787670175,0.7920792079207921,0.9476190476190477,0.9753895785932627,0.8108108108108109,0.6818181818181818,1.0,0.8409090909090908
33,0.25005919864595333,0.8736141906873615,0.40371580879286967,0.8514851485148515,0.9199134199134199,0.9406342714093374,0.8739495798319328,0.7878787878787878,0.9714285714285714,0.8796536796536796
34,0.2622967158215009,0.8680709534368071,0.3410037673345887,0.8712871287128713,0.9376623376623376,0.9639319050050908,0.8925619834710744,0.8181818181818182,0.9714285714285714,0.8948051948051948
35,0.21987683565547883,0.8691796008869179,0.3272494632418793,0.8712871287128713,0.9389610389610389,0.9676407071043405,0.8943089430894309,0.8333333333333334,0.9428571428571428,0.888095238095238
36,0.2580016830279399,0.8691796008869179,0.3304265324432071,0.8712871287128713,0.9484848484848485,0.9759303798192246,0.8925619834710744,0.8181818181818182,0.9714285714285714,0.8948051948051948
37,0.25158012468376073,0.8725055432372506,0.2776789452769969,0.9108910891089109,0.9519480519480519,0.9741372555517004,0.928,0.8787878787878788,0.9714285714285714,0.9251082251082251
38,0.2308923902109827,0.8747228381374723,0.3227619699912496,0.8811881188118812,0.9337662337662337,0.948133942806049,0.9104477611940298,0.9242424242424242,0.8,0.8621212121212121
39,0.2728598672904884,0.8514412416851441,0.3118613450834067,0.8712871287128713,0.9541125541125541,0.9771714642559775,0.8925619834710744,0.8181818181818182,0.9714285714285714,0.8948051948051948
40,0.2485543461206747,0.8536585365853658,0.3324365167334528,0.8811881188118812,0.9545454545454546,0.9778875180637183,0.9016393442622951,0.8333333333333334,0.9714285714285714,0.9023809523809524
41,0.24180225218478962,0.8902439024390244,0.4982112185789807,0.8118811881188119,0.9333333333333333,0.9679414214220664,0.8347826086956521,0.7272727272727273,0.9714285714285714,0.8493506493506493
42,0.24753925927858925,0.8725055432372506,0.2780818986420584,0.900990099009901,0.9463203463203463,0.9749121356286635,0.9206349206349206,0.8787878787878788,0.9428571428571428,0.9108225108225108
43,0.27242777650213557,0.8725055432372506,0.4298004868006942,0.8415841584158416,0.935930735930736,0.970064798970104,0.864406779661017,0.7727272727272727,0.9714285714285714,0.872077922077922
44,0.23643048573491843,0.8702882483370288,0.4015633753030607,0.8316831683168316,0.8935064935064936,0.9252246940829284,0.8661417322834646,0.8333333333333334,0.8285714285714286,0.830952380952381
45,0.2697827192209248,0.8625277161862528,0.2909480982487745,0.900990099009901,0.9329004329004329,0.9422301535692025,0.9206349206349206,0.8787878787878788,0.9428571428571428,0.9108225108225108
46,0.25867982664684497,0.8603104212860311,0.3525773794344156,0.8613861386138614,0.9523809523809523,0.9768946368803999,0.8833333333333333,0.803030303030303,0.9714285714285714,0.8872294372294371
47,0.25362534381597907,0.8924611973392461,0.3872708518906395,0.8514851485148515,0.9329004329004329,0.961701820562266,0.8760330578512396,0.803030303030303,0.9428571428571428,0.8729437229437229
48,0.24353742288908778,0.8747228381374723,0.44771504402160645,0.8613861386138614,0.9428571428571428,0.973765341490988,0.8833333333333333,0.803030303030303,0.9714285714285714,0.8872294372294371
49,0.25645729872974216,0.8680709534368071,0.31038015431696825,0.900990099009901,0.9658008658008658,0.9817181894013929,0.9193548387096774,0.8636363636363636,0.9714285714285714,0.9175324675324675
50,0.27424814312526763,0.8580931263858093,0.3120050005393453,0.8811881188118812,0.9575757575757575,0.9797694436088993,0.9016393442622951,0.8333333333333334,0.9714285714285714,0.9023809523809524
51,0.23960881064049155,0.876940133037694,0.3204151450997532,0.8613861386138614,0.9567099567099567,0.9803213730667192,0.8833333333333333,0.803030303030303,0.9714285714285714,0.8872294372294371
52,0.2258733891594965,0.8791574279379157,0.3960889542456901,0.8118811881188119,0.9653679653679653,0.9841332581243618,0.831858407079646,0.7121212121212122,1.0,0.8560606060606061
