epoch,train_loss,train_acc,val_loss,val_acc,val_auc,val_aupr,val_f1,val_sens,val_spec,val_bal_acc
1,0.40775078535079956,0.6873614190687362,0.4891224261557702,0.6732673267326733,0.8516242317822652,0.9377695946580382,0.7950310559006211,0.9552238805970149,0.11764705882352941,0.5364354697102721
2,0.3362615308383616,0.8192904656319291,0.5452858032566485,0.8118811881188119,0.8617208077260755,0.9422300919338746,0.8347826086956521,0.7164179104477612,1.0,0.8582089552238805
3,0.30096780305558984,0.8381374722838137,0.6712402542038719,0.8118811881188119,0.8639157155399473,0.9430706986099273,0.8347826086956521,0.7164179104477612,1.0,0.8582089552238805
4,0.2899324595928192,0.8414634146341463,0.5926237247958042,0.8118811881188119,0.8647936786654961,0.943390040464663,0.8347826086956521,0.7164179104477612,1.0,0.8582089552238805
5,0.2977318700625997,0.8248337028824834,0.5302651022920514,0.8217821782178217,0.8726953467954346,0.9462680533162481,0.8448275862068966,0.7313432835820896,1.0,0.8656716417910448
6,0.29411141729672047,0.8325942350332595,0.46668870142190766,0.8217821782178217,0.8713784021071115,0.9463232868055971,0.8448275862068966,0.7313432835820896,1.0,0.8656716417910448
7,0.2939134507115823,0.8414634146341463,0.4298643499317736,0.801980198019802,0.8665496049165936,0.9443175253835446,0.8305084745762712,0.7313432835820896,0.9411764705882353,0.8362598770851624
8,0.28350805007169094,0.8425720620842572,0.4720653543377867,0.8217821782178217,0.8766461808604038,0.9480694801297093,0.8448275862068966,0.7313432835820896,1.0,0.8656716417910448
9,0.28643056254693516,0.8536585365853658,0.5314521223011583,0.8118811881188119,0.8845478489903424,0.9508051505042912,0.8347826086956521,0.7164179104477612,1.0,0.8582089552238805
10,0.2600521554968045,0.8636363636363636,0.4979781160260191,0.8217821782178217,0.8863037752414398,0.9515385273569767,0.8448275862068966,0.7313432835820896,1.0,0.8656716417910448
11,0.27759591425601765,0.8592017738359202,0.5396273773495514,0.8118811881188119,0.8946444249341529,0.9546052076115734,0.8347826086956521,0.7164179104477612,1.0,0.8582089552238805
12,0.25421501897655413,0.8603104212860311,0.5464977321058216,0.8118811881188119,0.882791922739245,0.9502450378345277,0.8347826086956521,0.7164179104477612,1.0,0.8582089552238805
13,0.2997516545646735,0.8381374722838137,0.4860059919923839,0.7128712871287128,0.884108867427568,0.9510868496729429,0.8079470198675497,0.9104477611940298,0.3235294117647059,0.6169885864793678
14,0.28117669976735593,0.8536585365853658,0.5230805024062053,0.8217821782178217,0.9034240561896401,0.9578722619866454,0.8448275862068966,0.7313432835820896,1.0,0.8656716417910448
15,0.2624664348932169,0.8669623059866962,0.48467180516460157,0.8118811881188119,0.9051799824407375,0.9586436596608183,0.8347826086956521,0.7164179104477612,1.0,0.8582089552238805
16,0.2770010950229649,0.8547671840354767,0.3624204645062437,0.801980198019802,0.8955223880597015,0.9547427053378688,0.8387096774193549,0.7761194029850746,0.8529411764705882,0.8145302897278315
17,0.24822411970328334,0.8891352549889135,0.4790918815253985,0.8217821782178217,0.9126426690079016,0.9617665099054129,0.8448275862068966,0.7313432835820896,1.0,0.8656716417910448
18,0.2832980138929086,0.835920177383592,0.5282812519828872,0.8118811881188119,0.8858647936786656,0.9509430748556875,0.8347826086956521,0.7164179104477612,1.0,0.8582089552238805
