epoch,train_loss,train_acc,val_loss,val_acc,val_auc,val_aupr,val_f1,val_sens,val_spec,val_bal_acc,val_prec,val_recall,val_mcc,val_brier
1,0.34408326039353127,0.7229336437718277,0.7772206345269846,0.3395348837209302,0.9080648273200849,0.959757471536574,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.29142597188564906
2,0.2611519271405945,0.7555296856810244,0.337875909860744,0.8558139534883721,0.8878062897935559,0.9532747670742436,0.8774703557312253,0.7816901408450704,1.0,0.8908450704225352,1.0,0.7816901408450704,0.7407336558186115,0.10948079236084983
3,0.2511291216464759,0.740395809080326,0.35305168698000355,0.8418604651162791,0.8909897742620104,0.954691309183541,0.8682170542635659,0.7887323943661971,0.9452054794520548,0.866968936909126,0.9655172413793104,0.7887323943661971,0.6972978237197028,0.11316156213587805
4,0.2697308929474445,0.7753201396973225,0.3137068436589352,0.8604651162790697,0.8991896584989388,0.9571569999734059,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.10590276012582611
5,0.2723112879310137,0.7881257275902211,0.4600672820279765,0.8418604651162791,0.860023152614316,0.9432295426563193,0.8682170542635659,0.7887323943661971,0.9452054794520548,0.866968936909126,0.9655172413793104,0.7887323943661971,0.6972978237197028,0.12989385759563363
6,0.247925727032949,0.7718277066356228,0.45349521359731987,0.8604651162790697,0.8805710978197956,0.9517372148461529,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.12670489996196652
7,0.2539526409056467,0.7462165308498254,0.3703144298043362,0.8604651162790697,0.9180011576307158,0.9645181218148459,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.11620273196495132
8,0.2523804444719943,0.7729918509895227,0.40826599986054174,0.8604651162790697,0.8988037815936717,0.9583420887505623,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.12218212355508153
9,0.22255192917356392,0.7671711292200233,0.33907255668972813,0.8604651162790697,0.8969708662936523,0.9584687405542018,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.11041502186804952
10,0.2405179200891288,0.7671711292200233,0.340970832941144,0.8604651162790697,0.8958132355778508,0.9579199802421785,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.10970073179543384
11,0.2600230732379748,0.7380675203725262,0.3469178288481956,0.8604651162790697,0.9032413660042447,0.9601897410336432,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.10912975386736212
12,0.2564717032648493,0.7578579743888242,0.37811841701352317,0.8604651162790697,0.9181940960833495,0.9643629139534875,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.11670664890408296
13,0.23302995263489357,0.7881257275902211,0.4053646008635676,0.8604651162790697,0.905556627435848,0.9615842290348366,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.1209203016480431
14,0.2554896144289632,0.7462165308498254,0.4400824980680333,0.8604651162790697,0.9075824811885009,0.9628251563840694,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.12684926215281603
15,0.2214518723374057,0.7788125727590222,0.4918668186941812,0.8558139534883721,0.9026625506463438,0.9573549648483345,0.8784313725490196,0.7887323943661971,0.9863013698630136,0.8875168821146053,0.9911504424778761,0.7887323943661971,0.7349992865471624,0.1486108909148411
16,0.22654069254090262,0.7555296856810244,0.40335097077280974,0.8604651162790697,0.9334362338414045,0.9704151003924487,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.12069994028426251
17,0.2534767335174525,0.7555296856810244,0.39997182821118554,0.8604651162790697,0.9046884043989968,0.9600518827578692,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.12148443421684368
18,0.2358608295462323,0.7473806752037253,0.38111828329951264,0.8604651162790697,0.9483889639205093,0.9774983140341166,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.116384825949771
19,0.24644785685783493,0.7613504074505238,0.329982051461242,0.8651162790697674,0.9207987651939031,0.9659019535400033,0.8862745098039215,0.795774647887324,1.0,0.897887323943662,1.0,0.795774647887324,0.7546687969538888,0.10897847645006596
20,0.22385873084365282,0.7729918509895227,0.3070069417010906,0.8604651162790697,0.95109010225738,0.9784927743775582,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.09886754965042953
21,0.24231466220754683,0.7613504074505238,0.33221575285113136,0.8604651162790697,0.9206058267412696,0.9671306657640356,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.10490680039585815
22,0.2237977702625972,0.7729918509895227,0.44074636905692344,0.8651162790697674,0.9244645957939417,0.967144911138414,0.8862745098039215,0.795774647887324,1.0,0.897887323943662,1.0,0.795774647887324,0.7546687969538888,0.12177936969898207
23,0.1998053862907348,0.7660069848661234,0.42317805803099345,0.8604651162790697,0.9438549102836196,0.9756915995696078,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.11920077897732569
24,0.1980396332230085,0.7566938300349243,0.37812587521797003,0.8604651162790697,0.9025660814200269,0.9608050525046123,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.11234566952909668
25,0.20001110588921378,0.7939464493597206,0.4256823833598647,0.8651162790697674,0.9494501254099942,0.9769444802472447,0.8862745098039215,0.795774647887324,1.0,0.897887323943662,1.0,0.795774647887324,0.7546687969538888,0.12154651289177998
26,0.21488355698629918,0.7718277066356228,0.5112912879433743,0.8651162790697674,0.9590005788153578,0.9815590249954791,0.8862745098039215,0.795774647887324,1.0,0.897887323943662,1.0,0.795774647887324,0.7546687969538888,0.13108101429646793
27,0.24091835500405748,0.7648428405122235,0.4502985265365867,0.8604651162790697,0.9502218792205287,0.9782539234564332,0.8818897637795275,0.7887323943661971,1.0,0.8943661971830985,1.0,0.7887323943661971,0.747666043439158,0.12559936323792584
28,0.22065146095677776,0.7625145518044237,0.40483986541282296,0.8651162790697674,0.9449160717731043,0.9751721367186028,0.8862745098039215,0.795774647887324,1.0,0.897887323943662,1.0,0.795774647887324,0.7546687969538888,0.11770719269291051
29,0.19567145259749488,0.7764842840512224,0.4470331598159879,0.8651162790697674,0.9581323557785066,0.9807359199876313,0.8862745098039215,0.795774647887324,1.0,0.897887323943662,1.0,0.795774647887324,0.7546687969538888,0.12442776870103818
30,0.23547483703969382,0.7578579743888242,0.38224300187687543,0.8651162790697674,0.9530194867837161,0.9789906234698602,0.8862745098039215,0.795774647887324,1.0,0.897887323943662,1.0,0.795774647887324,0.7546687969538888,0.10806964926823563
31,0.18959856508635808,0.7788125727590222,0.3423355839973272,0.8744186046511628,0.9597723326258923,0.9819446745194931,0.8949416342412452,0.8098591549295775,1.0,0.9049295774647887,1.0,0.8098591549295775,0.7688934796827136,0.10135906409178573
32,0.20493761716980805,0.7369033760186263,0.36055199850437253,0.8651162790697674,0.9684545629944049,0.9855523918472855,0.8862745098039215,0.795774647887324,1.0,0.897887323943662,1.0,0.795774647887324,0.7546687969538888,0.10632177322702181
33,0.19489543347232416,0.7462165308498254,0.21769968382147856,0.8883720930232558,0.9707698244260081,0.9860562753542683,0.9076923076923077,0.8309859154929577,1.0,0.9154929577464789,1.0,0.8309859154929577,0.7908104405587739,0.07127095192751151
34,0.20372249552062838,0.7566938300349243,0.2724972456000572,0.8930232558139535,0.9692263168049393,0.9858912325418758,0.9118773946360154,0.8380281690140845,1.0,0.9190140845070423,1.0,0.8380281690140845,0.7982797672836636,0.08349741082858701
35,0.16326634721164793,0.7555296856810244,0.23755010283270547,0.9069767441860465,0.9621840632838125,0.9836553337972507,0.9242424242424242,0.8591549295774648,1.0,0.9295774647887324,1.0,0.8591549295774648,0.8212127791218691,0.07268715488491831
36,0.1930662360783922,0.7741559953434226,0.4856035721163417,0.8790697674418605,0.967875747636504,0.985216791720937,0.8992248062015504,0.8169014084507042,1.0,0.9084507042253521,1.0,0.8169014084507042,0.77611960715805,0.11546325028467756
37,0.1779394498283566,0.7648428405122235,0.3674944619106692,0.8976744186046511,0.9605440864364267,0.9831997727856437,0.916030534351145,0.8450704225352113,1.0,0.9225352112676056,1.0,0.8450704225352113,0.8058349109044111,0.09378968002940484
38,0.18472497576329427,0.7636786961583236,0.25094722415818727,0.8930232558139535,0.9752074088365812,0.9883282931545687,0.9118773946360154,0.8380281690140845,1.0,0.9190140845070423,1.0,0.8380281690140845,0.7982797672836636,0.07854744393628944
