epoch,train_loss,train_acc,val_loss,val_acc,val_auc,val_aupr,val_f1,val_sens,val_spec,val_bal_acc,val_prec,val_recall,val_mcc,val_brier
1,0.525832021893081,0.7168494516450648,0.4666724402116114,0.7848605577689243,0.8715804394046774,0.9454494421575539,0.8071428571428572,0.6807228915662651,0.9882352941176471,0.8344790928419561,0.9912280701754386,0.6807228915662651,0.6358428176732713,0.15325940550713718
2,0.4352700434558294,0.7208374875373879,0.3497417299633482,0.8167330677290837,0.8890857547838412,0.952650120455621,0.8506493506493507,0.7891566265060241,0.8705882352941177,0.8298724309000709,0.9225352112676056,0.7891566265060241,0.6299152205408043,0.11836847126545742
3,0.4332355115551535,0.7108673978065803,0.3605810029810643,0.8127490039840638,0.886392629340893,0.9516361323384224,0.8517350157728707,0.8132530120481928,0.8117647058823529,0.8125088589652729,0.8940397350993378,0.8132530120481928,0.6041814151499105,0.1249032979749629
4,0.4338414235224396,0.7258225324027916,0.39385771157732047,0.8087649402390438,0.922537207654146,0.9657678673026002,0.8309859154929577,0.7108433734939759,1.0,0.8554216867469879,1.0,0.7108433734939759,0.6740166144791198,0.1312577293830072
5,0.4058789755863064,0.7258225324027916,0.3350475823499292,0.8366533864541833,0.912615166548547,0.9621949208874181,0.8664495114006515,0.8012048192771084,0.9058823529411765,0.8535435861091425,0.9432624113475178,0.8012048192771084,0.6744201950075572,0.11213225236118447
6,0.4118590660668085,0.7268195413758723,0.36611427432037447,0.8286852589641435,0.9177179305457124,0.964637663488169,0.852233676975945,0.7469879518072289,0.9882352941176471,0.867611622962438,0.992,0.7469879518072289,0.6958929836183039,0.1205785095526804
7,0.4254754889284744,0.7128614157527418,0.3934977436920561,0.8207171314741036,0.9195605953224663,0.9653614729782511,0.8432055749128919,0.7289156626506024,1.0,0.8644578313253012,1.0,0.7289156626506024,0.6903612840406949,0.12745167861842135
8,0.4040503335498266,0.732801595214357,0.37859082293225477,0.8326693227091634,0.9310418143160878,0.9695174664135829,0.8551724137931035,0.7469879518072289,1.0,0.8734939759036144,1.0,0.7469879518072289,0.7070732396083114,0.12476719470882065
9,0.4202051300588895,0.7298105682951147,0.3018936105220916,0.8605577689243028,0.9374911410347272,0.9718504849406302,0.887459807073955,0.8313253012048193,0.9176470588235294,0.8744861800141743,0.9517241379310345,0.8313253012048193,0.7176164143907009,0.097838133935421
10,0.4039472825268092,0.7308075772681955,0.3022984083430226,0.8605577689243028,0.9414599574769668,0.9736047083276973,0.8867313915857605,0.8253012048192772,0.9294117647058824,0.8773564847625798,0.958041958041958,0.8253012048192772,0.7213822028577755,0.0969011105268265
11,0.4103051076976514,0.7417746759720838,0.33218074307973644,0.8326693227091634,0.9357193479801559,0.9711537666420078,0.8609271523178808,0.7831325301204819,0.9294117647058824,0.8562721474131821,0.9558823529411765,0.7831325301204819,0.6767947788259399,0.1061674521716177
12,0.41975664236728594,0.7058823529411765,0.3109510533838158,0.8446215139442231,0.9243090007087174,0.966726173615616,0.8769716088328076,0.8373493975903614,0.8588235294117647,0.848086463501063,0.9205298013245033,0.8373493975903614,0.6729645130987154,0.10245070251458943
13,0.4112670102480758,0.7427716849451645,0.3779024391535269,0.8247011952191236,0.9316087880935506,0.9696544551485757,0.8482758620689655,0.7409638554216867,0.9882352941176471,0.8645995747696669,0.9919354838709677,0.7409638554216867,0.6902349679629901,0.12457575763541383
14,0.39805503705087475,0.7228315054835494,0.30637539679785647,0.8605577689243028,0.9357902197023387,0.9713703118073507,0.887459807073955,0.8313253012048193,0.9176470588235294,0.8744861800141743,0.9517241379310345,0.8313253012048193,0.7176164143907009,0.0986885650929876
