epoch,train_loss,train_acc,val_loss,val_acc,val_auc,val_aupr,val_f1,val_sens,val_spec,val_bal_acc,val_prec,val_recall,val_mcc,val_brier
1,0.5414913670712733,0.6653386454183267,0.4704720830917358,0.76,0.8602495543672015,0.9369941710861236,0.7857142857142857,0.6666666666666666,0.9411764705882353,0.803921568627451,0.9565217391304348,0.6666666666666666,0.5777329643582353,0.16072131945269785
2,0.43161186089078746,0.7440239043824701,0.5106953902244568,0.76,0.883921568627451,0.9477932036552275,0.7777777777777778,0.6363636363636364,1.0,0.8181818181818181,1.0,0.6363636363636364,0.6107706217157937,0.17495791588288792
3,0.457533509607809,0.7250996015936255,0.41579768896102903,0.78,0.8800713012477719,0.9468346503618178,0.8070175438596491,0.696969696969697,0.9411764705882353,0.8190730837789661,0.9583333333333334,0.696969696969697,0.6050751277598156,0.1431252304034838
4,0.43168980690587566,0.7270916334661355,0.3852394242286682,0.792,0.8844919786096257,0.947753533160292,0.8364779874213837,0.806060606060606,0.7647058823529411,0.7853832442067736,0.869281045751634,0.806060606060606,0.554853485757878,0.130930133543207
5,0.3906996447251612,0.749003984063745,0.40092251443862914,0.792,0.8914795008912656,0.9520811436759274,0.8156028368794326,0.696969696969697,0.9764705882352941,0.8367201426024955,0.9829059829059829,0.696969696969697,0.6393398516494563,0.13881080473598764
6,0.378484428403862,0.7141434262948207,0.3849394598007202,0.792,0.8901247771836006,0.9505306922274672,0.8375,0.8121212121212121,0.7529411764705882,0.7825311942959001,0.864516129032258,0.8121212121212121,0.5514678317108676,0.13054745064805756
7,0.3973638097128545,0.7380478087649402,0.3892180943489075,0.8,0.8973975044563279,0.9540055635377389,0.8226950354609929,0.703030303030303,0.9882352941176471,0.8456327985739751,0.9914529914529915,0.703030303030303,0.6562625581515593,0.13325151336744073
8,0.3892050882972094,0.7290836653386454,0.4160433442592621,0.8,0.9102317290552585,0.9580075917260582,0.8226950354609929,0.703030303030303,0.9882352941176471,0.8456327985739751,0.9914529914529915,0.703030303030303,0.6562625581515593,0.1430844018598737
9,0.4291721485050551,0.700199203187251,0.3776932816505432,0.812,0.9099465240641711,0.9582801179363784,0.8395904436860068,0.7454545454545455,0.9411764705882353,0.8433155080213903,0.9609375,0.7454545454545455,0.6507137024231616,0.12894116965141023
10,0.40120894714180694,0.7081673306772909,0.4109868316650391,0.8,0.9127272727272728,0.9597649611728365,0.8226950354609929,0.703030303030303,0.9882352941176471,0.8456327985739751,0.9914529914529915,0.703030303030303,0.6562625581515593,0.13801465238325697
