epoch,train_loss,train_acc,val_loss,val_acc,val_auroc,val_aupr,val_f1,val_precision,val_recall,val_specificity,val_bal_acc,val_mcc,val_brier
1,0.8141677293504309,0.5603985056039851,0.659012975692749,0.66,0.14293672014260245,0.4810321849785836,0.7951807228915663,0.66,1.0,0.0,0.5,,0.2325014323528734
2,0.6819661202496046,0.6089663760896638,0.6884008359909057,0.66,0.14438502673796788,0.48231634951407654,0.7951807228915663,0.66,1.0,0.0,0.5,,0.2427808328299946
3,0.6616873162918043,0.6537982565379825,0.6755065178871155,0.66,0.14416221033868093,0.4817069904485395,0.7951807228915663,0.66,1.0,0.0,0.5,,0.23843557276014632
4,0.6624860444371756,0.6587795765877957,0.6561096239089966,0.66,0.15240641711229944,0.4853981894586433,0.7951807228915663,0.66,1.0,0.0,0.5,,0.23125765392157138
5,0.6600937826992714,0.6587795765877957,0.6821395659446716,0.66,0.15251782531194294,0.4866896928588225,0.7951807228915663,0.66,1.0,0.0,0.5,,0.24054488546905303
6,0.6585098715826109,0.6587795765877957,0.6521837043762208,0.66,0.19396167557932262,0.5130825166854972,0.7951807228915663,0.66,1.0,0.0,0.5,,0.22948459877339597
7,0.6795069859972036,0.6625155666251556,0.6524436616897583,0.66,0.19886363636363635,0.5156583227896364,0.7951807228915663,0.66,1.0,0.0,0.5,,0.22956308810444007
8,0.6590088454456733,0.6587795765877957,0.6503410053253174,0.66,0.26258912655971484,0.5589860294243756,0.7951807228915663,0.66,1.0,0.0,0.5,,0.22876298509242582
9,0.6553171976268811,0.6587795765877957,0.7855549907684326,0.66,0.2211452762923351,0.5349194725818862,0.7951807228915663,0.66,1.0,0.0,0.5,,0.26872269746756844
10,0.6602278904778277,0.6587795765877957,0.6975542879104615,0.66,0.21535204991087345,0.529894957839267,0.7951807228915663,0.66,1.0,0.0,0.5,,0.2453429285819904
11,0.6536291213439381,0.6587795765877957,0.682455587387085,0.66,0.3544451871657754,0.6090670269756775,0.7951807228915663,0.66,1.0,0.0,0.5,,0.24013206959277583
12,0.6424592219729204,0.6587795765877957,0.657143440246582,0.66,0.34135472370766484,0.5990196947684442,0.7951807228915663,0.66,1.0,0.0,0.5,,0.23107715272109147
13,0.6440215325296148,0.6612702366127023,0.6354726815223694,0.66,0.6931818181818182,0.7772469899615894,0.7951807228915663,0.66,1.0,0.0,0.5,,0.22183500333841585
14,0.6423464634944018,0.660024906600249,0.6204639315605164,0.66,0.8480392156862744,0.8823888756248823,0.7951807228915663,0.66,1.0,0.0,0.5,,0.2146372685381795
15,0.6403075494475263,0.6625155666251556,0.6184631586074829,0.66,0.8460338680926917,0.8821065727198343,0.7951807228915663,0.66,1.0,0.0,0.5,,0.21355559761758344
16,0.6386053836805883,0.660024906600249,0.6264417934417724,0.66,0.8599598930481283,0.8831781833807307,0.7951807228915663,0.66,1.0,0.0,0.5,,0.2171131500991737
17,0.6360518927888882,0.6811955168119551,0.6170661401748657,0.66,0.8481506238859181,0.8750076272981968,0.7951807228915663,0.66,1.0,0.0,0.5,,0.21305119975560416
18,0.63620145219943,0.6575342465753424,0.6037049531936646,0.66,0.8489304812834224,0.8852419031490995,0.7951807228915663,0.66,1.0,0.0,0.5,,0.20768843266300796
19,0.6229460206750321,0.660024906600249,0.595893235206604,0.66,0.8469251336898396,0.8826626445767711,0.7951807228915663,0.66,1.0,0.0,0.5,,0.20402645749833273
20,0.6313631075850756,0.6687422166874222,0.6031719970703125,0.66,0.8350044563279857,0.8750578503934242,0.7951807228915663,0.66,1.0,0.0,0.5,,0.20762836932727013
21,0.6498840906254827,0.6911581569115816,0.6164710474014282,0.66,0.8305481283422459,0.8637764911302717,0.7951807228915663,0.66,1.0,0.0,0.5,,0.2134937150055897
22,0.6428970664108675,0.6811955168119551,0.6081923055648804,0.66,0.8558377896613191,0.8823664349727762,0.7951807228915663,0.66,1.0,0.0,0.5,,0.20896270678889955
23,0.6236683930436225,0.6625155666251556,0.5850556993484497,0.66,0.8663101604278074,0.8997640143597518,0.7951807228915663,0.66,1.0,0.0,0.5,,0.19954186959470163
24,0.6201818212031724,0.6712328767123288,0.5783870482444763,0.66,0.858511586452763,0.8931195125610694,0.7951807228915663,0.66,1.0,0.0,0.5,,0.19619548955375754
25,0.6208251687984537,0.6861768368617683,0.5753972339630127,0.66,0.8683155080213905,0.9036471683174367,0.7951807228915663,0.66,1.0,0.0,0.5,,0.19755948106753365
26,0.610113749097323,0.6699875466998755,0.5640161466598511,0.735,0.867535650623886,0.9023324413736402,0.8295819935691319,0.7206703910614525,0.9772727272727273,0.2647058823529412,0.6209893048128342,0.3739230487998435,0.18818321251135678
27,0.6127971231120907,0.684931506849315,0.5925508236885071,0.785,0.881573083778966,0.9074242740592569,0.8512110726643599,0.7834394904458599,0.9318181818181818,0.5,0.7159090909090908,0.497918534145917,0.20045161074143522
28,0.6256030290242596,0.676214196762142,0.5998619747161865,0.66,0.8507130124777182,0.8786587888793067,0.7951807228915663,0.66,1.0,0.0,0.5,,0.20699070378804824
29,0.6163360887713926,0.676214196762142,0.5769124913215637,0.66,0.8645276292335116,0.8975804595947986,0.7951807228915663,0.66,1.0,0.0,0.5,,0.19790321187881163
30,0.6079341679403226,0.6787048567870486,0.5480727291107178,0.695,0.8675356506238859,0.9011487470479913,0.8123076923076923,0.6839378238341969,1.0,0.10294117647058823,0.5514705882352942,0.26534009161494265,0.1827063770348696
31,0.6116356196468824,0.6911581569115816,0.5832029294967651,0.66,0.8620766488413547,0.8938891341285509,0.7951807228915663,0.66,1.0,0.0,0.5,,0.2006340043517481
32,0.5988500530960253,0.7085927770859277,0.5578291130065918,0.66,0.8692067736185383,0.9022445282979641,0.7951807228915663,0.66,1.0,0.0,0.5,,0.1882993725836723
33,0.5934470075450532,0.6811955168119551,0.5330550169944763,0.735,0.8735516934046346,0.9079238849853477,0.8295819935691319,0.7206703910614525,0.9772727272727273,0.2647058823529412,0.6209893048128342,0.3739230487998435,0.17542351135219555
34,0.5912572002945327,0.6861768368617683,0.5392722225189209,0.685,0.86798128342246,0.9038700090240284,0.8073394495412844,0.676923076923077,1.0,0.07352941176470588,0.5367647058823529,0.2231003264365801,0.18224789199565505
35,0.5844934094293626,0.709838107098381,0.5113102626800538,0.725,0.8737745098039217,0.9087805843020871,0.8220064724919094,0.7175141242937854,0.9621212121212122,0.2647058823529412,0.6134135472370766,0.33681063838388786,0.16750699932331087
36,0.5745364924148189,0.7322540473225405,0.5187177228927612,0.71,0.8713235294117647,0.9068215306464295,0.81875,0.6968085106382979,0.9924242424242424,0.16176470588235295,0.5770944741532977,0.307556649092252,0.17422334863325495
37,0.5585923404206672,0.7310087173100872,0.5138448238372803,0.81,0.8795677361853833,0.9137273183633879,0.8613138686131386,0.8309859154929577,0.8939393939393939,0.6470588235294118,0.7704991087344029,0.5647797113857511,0.16470759911793714
38,0.5947563002445035,0.6986301369863014,0.522443585395813,0.765,0.8774509803921569,0.9102711364249625,0.8406779661016949,0.7607361963190185,0.9393939393939394,0.4264705882352941,0.6829322638146168,0.4463412879232565,0.1694768825328057
39,0.5726128150784361,0.7235367372353674,0.5045799469947815,0.805,0.8795677361853833,0.9132008566428166,0.8602150537634409,0.8163265306122449,0.9090909090909091,0.6029411764705882,0.7560160427807486,0.5495940165351595,0.1608006337527555
40,0.5829280734359105,0.7247820672478207,0.5383838176727295,0.685,0.8649732620320855,0.8984423125877462,0.8073394495412844,0.676923076923077,1.0,0.07352941176470588,0.5367647058823529,0.2231003264365801,0.1831798087599247
41,0.5551934427074893,0.7061021170610212,0.4784859800338745,0.805,0.8788992869875224,0.913535118816956,0.8602150537634409,0.8163265306122449,0.9090909090909091,0.6029411764705882,0.7560160427807486,0.5495940165351595,0.15044460795834463
42,0.5588489666970848,0.7322540473225405,0.48564388751983645,0.81,0.8797905525846703,0.9135688864674323,0.8652482269503546,0.8133333333333334,0.9242424242424242,0.5882352941176471,0.7562388591800356,0.5606421918308002,0.15346216543273716
