epoch,train_loss,train_acc,val_loss,val_acc,val_auroc,val_aupr,val_f1,val_precision,val_recall,val_specificity,val_bal_acc,val_mcc,val_brier
1,0.610038810685983,0.4775561097256858,0.5596233931050372,0.6567164179104478,0.8039086517347387,0.8759836809867123,0.7927927927927928,0.6567164179104478,1.0,0.0,0.5,,0.18966901183320076
2,0.5475459407987143,0.5498753117206983,0.8325396629411783,0.6567164179104478,0.535024154589372,0.7453629135462109,0.7927927927927928,0.6567164179104478,1.0,0.0,0.5,,0.2789453826492666
3,0.5047759141707956,0.5885286783042394,0.5665445456753916,0.7661691542288557,0.8515590689503733,0.9142293914938655,0.8016877637130801,0.9047619047619048,0.7196969696969697,0.855072463768116,0.7873847167325428,0.5463549837539602,0.17581733488650222
4,0.47681468026596413,0.669576059850374,0.5163117716858043,0.7512437810945274,0.8432147562582345,0.9061854641636381,0.8287671232876712,0.75625,0.9166666666666666,0.43478260869565216,0.6757246376811594,0.41411622220471767,0.16969621946803615
5,0.453661272650645,0.6533665835411472,0.48825717654394274,0.7910447761194029,0.861111111111111,0.9206481306007017,0.8444444444444444,0.8260869565217391,0.8636363636363636,0.6521739130434783,0.7579051383399209,0.5279486498130455,0.15449596824636155
6,0.48630024778872655,0.6433915211970075,0.44576558641236813,0.8009950248756219,0.8658322353974527,0.9247459225342645,0.8473282442748091,0.8538461538461538,0.8409090909090909,0.7246376811594203,0.7827733860342556,0.5617967059163209,0.14441789284820922
7,0.45465774280471993,0.6620947630922693,0.4588243875337477,0.7960199004975125,0.8717610891523934,0.9272792667546178,0.8379446640316206,0.8760330578512396,0.803030303030303,0.782608695652174,0.7928194993412385,0.5680725730405785,0.1452946974299057
8,0.43907812494143583,0.6446384039900249,0.5098949746409459,0.7711442786069652,0.8570487483530962,0.9136496119255777,0.8391608391608392,0.7792207792207793,0.9090909090909091,0.5072463768115942,0.7081686429512517,0.467032956901963,0.16135501459655488
9,0.44735530962670533,0.6670822942643392,0.45855097702486597,0.7711442786069652,0.8504611330698287,0.9067591677731974,0.8345323741007195,0.7945205479452054,0.8787878787878788,0.5652173913043478,0.7220026350461133,0.4728701100755469,0.1487375241424338
10,0.4412337388480988,0.672069825436409,0.6687711919866391,0.7114427860696517,0.8458498023715415,0.906730935021917,0.8198757763975155,0.6947368421052632,1.0,0.15942028985507245,0.5797101449275363,0.3327989614488284,0.21268117272070203
11,0.43649220496341773,0.6371571072319202,0.5489047451398859,0.8059701492537313,0.8706631532718488,0.9235833017738463,0.8571428571428571,0.8297872340425532,0.8863636363636364,0.6521739130434783,0.7692687747035574,0.5587818860689793,0.1580451850618909
12,0.441669575108257,0.6571072319201995,0.46364375066697894,0.8059701492537313,0.8715415019762845,0.9248358839509342,0.8571428571428571,0.8297872340425532,0.8863636363636364,0.6521739130434783,0.7692687747035574,0.5587818860689793,0.14665507720908952
13,0.4698370709978137,0.6508728179551122,0.432157979453381,0.7910447761194029,0.8769213877909531,0.9313917388433607,0.8432835820895522,0.8308823529411765,0.8560606060606061,0.6666666666666666,0.7613636363636364,0.5305918049809644,0.13860419371238114
