epoch,train_loss,train_acc,val_loss,val_acc,val_auc,val_aupr,val_f1,val_sens,val_spec,val_bal_acc,val_prec,val_recall,val_mcc,val_brier
1,0.3291623326792567,0.7497089639115251,0.42069360184115034,0.8697674418604651,0.9285163032992475,0.9684184971779259,0.890625,0.8028169014084507,1.0,0.9014084507042254,1.0,0.8028169014084507,0.7617439202434702,0.11876077016113334
2,0.29924199498574033,0.7345750873108265,0.32638018006502195,0.8697674418604651,0.9331468261624541,0.9713172399083416,0.890625,0.8028169014084507,1.0,0.9014084507042254,1.0,0.8028169014084507,0.7617439202434702,0.10049941265675258
3,0.2577542983195002,0.7729918509895227,0.4305813884319261,0.8697674418604651,0.9410573027204322,0.9741734876493993,0.890625,0.8028169014084507,1.0,0.9014084507042254,1.0,0.8028169014084507,0.7617439202434702,0.1191666422044608
4,0.2987658477565046,0.7636786961583236,0.3253841867280561,0.8697674418604651,0.9462666409415396,0.9774424698764639,0.890625,0.8028169014084507,1.0,0.9014084507042254,1.0,0.8028169014084507,0.7617439202434702,0.09756072996179058
5,0.2433895774714744,0.7578579743888242,0.29243361499420434,0.8744186046511628,0.9474242716573413,0.9778985758590278,0.8949416342412452,0.8098591549295775,1.0,0.9049295774647887,1.0,0.8098591549295775,0.7688934796827136,0.09035010788132423
6,0.2749849245281797,0.760186263096624,0.3328624857026477,0.8697674418604651,0.9477136793362917,0.9779640855448161,0.890625,0.8028169014084507,1.0,0.9014084507042254,1.0,0.8028169014084507,0.7617439202434702,0.10006580135919049
7,0.25070286234266126,0.7578579743888242,0.27021505035633264,0.8837209302325582,0.9456878255836388,0.9777670599902969,0.9034749034749034,0.823943661971831,1.0,0.9119718309859155,1.0,0.823943661971831,0.7834245032452963,0.08390764650130368
8,0.23585104385479783,0.760186263096624,0.2700762542874314,0.8976744186046511,0.9443372564152037,0.9773302181286238,0.916030534351145,0.8450704225352113,1.0,0.9225352112676056,1.0,0.8450704225352113,0.8058349109044111,0.08306755270731554
9,0.25888163822771365,0.7450523864959255,0.32458004916823185,0.8697674418604651,0.9473278024310245,0.9782135613389975,0.890625,0.8028169014084507,1.0,0.9014084507042254,1.0,0.8028169014084507,0.7617439202434702,0.09488427464196032
10,0.25357055934677303,0.7427240977881258,0.2634975500578104,0.9069767441860465,0.9359444337256415,0.9749795465591757,0.9242424242424242,0.8591549295774648,1.0,0.9295774647887324,1.0,0.8591549295774648,0.8212127791218691,0.07862833619238337
11,0.2676591499859296,0.7543655413271245,0.2842006309087886,0.9023255813953488,0.9480030870152423,0.9782345548521798,0.9201520912547528,0.852112676056338,1.0,0.926056338028169,1.0,0.852112676056338,0.8134783821429827,0.08219042037470019
